queue,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,profile_present,current_employer_explicit,profile_current_employer_tm_id,profile_current_employer,profile_joined,profile_contract_until,loan_owner_tm_id,loan_owner,owner_contract_until,profile_source_url,profile_source_sha256,profile_source_status,event_count,event_ids,event_types,event_dates,event_old_clubs,event_new_clubs,event_source_urls,event_source_sha256s,event_source_statuses,event_evidence_status,source_fields_status,missing_fields,escalation,queue_source_url,queue_source_sha256,source_hash_validation,snapshot_date
TYPED_CONDITION,GER1,1. FC Köln,3,Imad Rondic,464154,1999-02-16,148162,276735,2424906,1376275,DOB_NAME,YES,YES,3,1.FC Köln,2025-02-03,2029-06-30,,,,https://www.transfermarkt.de/imad-rondic/profil/spieler/464154,433e10e7bf38d2e80ac18dd47486f122bff7bb09e53cc28349cdf8d6d5859803,CONFIRMED,2,6145785,LOAN_RETURN,2026-06-30,Preußen Münster,1.FC Köln,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 | https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53:CACHED_BYTES_MATCH | 433e10e7bf38d2e80ac18dd47486f122bff7bb09e53cc28349cdf8d6d5859803:CACHED_BYTES_MATCH | c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER1,Bayer 04 Leverkusen,15,Tim Oermann,696164,2003-10-06,265237,270033,262154,1376261,DOB_NAME,YES,YES,15,Bayer 04 Leverkusen,2025-07-01,2029-06-30,,,,https://www.transfermarkt.de/tim-oermann/profil/spieler/696164,b26c447668eb674e256eb402d015e715b14d85d6dadffb3edbe45084604d9ce2,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/bayer-04-leverkusen/kader/verein/15/saison_id/2026/plus/1,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f:CACHED_BYTES_MATCH | b26c447668eb674e256eb402d015e715b14d85d6dadffb3edbe45084604d9ce2:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER1,Borussia Mönchengladbach,18,Jan Olschowsky,455922,2001-11-18,272744,257273,1376276,1376263,DOB_NAME,YES,YES,18,Borussia Mönchengladbach,2020-07-13,2027-06-30,,,,https://www.transfermarkt.de/jan-olschowsky/profil/spieler/455922,82c624ed1134bf135ec2b16a035f2e974970a1e87dae5886de67688025586688,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/borussia-monchengladbach/kader/verein/18/saison_id/2026/plus/1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1,93aeb3d082cba6ceafd5d994cd6c62a394304bd2c6b1a3d5db6e9a807ca2f1d1:CACHED_BYTES_MATCH | 82c624ed1134bf135ec2b16a035f2e974970a1e87dae5886de67688025586688:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER1,FC Augsburg,167,Arijon Ibrahimovic,744728,2005-12-11,281243,266236,1376302,1376431,DOB_NAME,YES,YES,167,FC Augsburg,2026-09-01,2027-06-30,27,FC Bayern München,2028-06-30,https://www.transfermarkt.de/arijon-ibrahimovic/profil/spieler/744728,f1b7399f2644d374ffe14cb5bb5e5977a4d7a54c1f9758af4277c1ce14161812,CONFIRMED,4,5728073 | 6556309,LOAN_RETURN | LOAN,2026-06-30,1.FC Heidenheim 1846 | FC Bayern München,FC Bayern München | FC Augsburg,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 | https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,CONFIRMED,AVAILABLE,SUFFICIENT_OWNER_AND_CHRONOLOGY,,,https://www.transfermarkt.de/fc-augsburg/kader/verein/167/saison_id/2026/plus/1,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833,323d986d5d073658ccfd8af3d4978da6e4a9845c0cdcce47798096a26f016833:CACHED_BYTES_MATCH | f1b7399f2644d374ffe14cb5bb5e5977a4d7a54c1f9758af4277c1ce14161812:CACHED_BYTES_MATCH | c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a:CACHED_BYTES_MATCH | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER1,FC Schalke 04,33,Adil Aouchiche,569385,2002-07-15,289289,253102,2752524,1376266,DOB_NAME,YES,YES,33,FC Schalke 04,2026-02-02,2030-06-30,,,,https://www.transfermarkt.de/adil-aouchiche/profil/spieler/569385,27e6b486a95b46c36d377e74292b14236abfbfa94fa39686024c9882d33b2b43,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7:CACHED_BYTES_MATCH | 27e6b486a95b46c36d377e74292b14236abfbfa94fa39686024c9882d33b2b43:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER1,Hamburger SV,41,Otto Stange,1058520,2007-02-09,276431,279213,1376432,1376267,DOB_NAME,YES,YES,41,Hamburger SV,2024-11-09,2028-06-30,,,,https://www.transfermarkt.de/otto-stange/profil/spieler/1058520,32aa35d4dbbee10041af97ce74673e821c6c6a01759b8eda9fa8706b3f18d75b,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386:CACHED_BYTES_MATCH | 32aa35d4dbbee10041af97ce74673e821c6c6a01759b8eda9fa8706b3f18d75b:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER2,1. FC Nürnberg,4,Nicolas Ortegel,666167,2004-01-07,269516,274989,1376358,1376258,DOB_NAME,YES,YES,4,1.FC Nürnberg,2023-07-01,2027-06-30,,,,https://www.transfermarkt.de/nicolas-ortegel/profil/spieler/666167,0135239d27bf105ec3373829905d7cc47cc581e59234b030a738add510aed966,CONFIRMED,1,5713972,LOAN_RETURN,2026-06-30,BFC Dynamo,1.FC Nürnberg,https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd:CACHED_BYTES_MATCH | 0135239d27bf105ec3373829905d7cc47cc581e59234b030a738add510aed966:CACHED_BYTES_MATCH | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER2,Braunschweig TSV Eintracht,23,Jovan Mijatovic,673432,2005-07-11,235945,71191,458775,1376426,DOB_NAME,YES,YES,23,Eintracht Braunschweig,2026-01-29,2026-12-31,40058,New York City FC,2028-12-31,https://www.transfermarkt.de/jovan-mijatovic/profil/spieler/673432,abeabc3c5ae23f786b81d17c38f3888a0d1f6d9591fcb2faec8c3931302ffbe1,CONFIRMED,2,5492575 | 6149789,LOAN_RETURN,2026-01-21 | 2026-12-31,Oud-Heverlee Leuven | Eintracht Braunschweig,New York City FC,https://www.transfermarkt.de/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2026 | https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,CONFIRMED,AVAILABLE,SUFFICIENT_OWNER_AND_CHRONOLOGY,,,https://www.transfermarkt.de/eintracht-braunschweig/kader/verein/23/saison_id/2026/plus/1,4dcb46d8b8a7e777d024f2983d9ebc008ec793f5ecc0c3f4c8db4cd20b3b5982,4dcb46d8b8a7e777d024f2983d9ebc008ec793f5ecc0c3f4c8db4cd20b3b5982:CACHED_BYTES_MATCH | abeabc3c5ae23f786b81d17c38f3888a0d1f6d9591fcb2faec8c3931302ffbe1:CACHED_BYTES_MATCH | b7bb2a6732c6fd36f5bc04c1a381201e6b000a9931eb01f1c8cd74786f19bd7c:CACHED_BYTES_MATCH | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER2,SpVgg Greuther Fürth,65,Krisztián Keresztes,626472,2000-01-04,289036,79923,2752515,1376288,DOB_NAME,YES,YES,65,SpVgg Greuther Fürth,2026-07-25,2027-06-30,6058,Nyíregyháza Spartacus,,https://www.transfermarkt.de/krisztian-keresztes/profil/spieler/626472,4bc8357fca4ced8025bc9cbdeb5432fa733319b3fcf19bce6b9046f112fafa25,CONFIRMED,1,6455960,LOAN,,Nyíregyháza Spartacus,SpVgg Greuther Fürth,https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026,8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b:CACHED_BYTES_MATCH | 4bc8357fca4ced8025bc9cbdeb5432fa733319b3fcf19bce6b9046f112fafa25:CACHED_BYTES_MATCH | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,FC Hansa Rostock,30,Jaaso Jantunen,741578,2005-01-31,277876,274568,1376270,1376265,DOB_NAME,YES,YES,30,FC Hansa Rostock,2026-08-27,2027-06-30,245,SC Freiburg II,,https://www.transfermarkt.de/jaaso-jantunen/profil/spieler/741578,e4a1d2ef5d0bbe1fa3b9ebaec42f0952079e6f2597916823a26799cda1fc01b5,CONFIRMED,1,6540273,LOAN,,SC Freiburg II,FC Hansa Rostock,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1:CACHED_BYTES_MATCH | e4a1d2ef5d0bbe1fa3b9ebaec42f0952079e6f2597916823a26799cda1fc01b5:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,FC Viktoria Köln 1904,1622,Oskar Hill,984474,2006-05-08,257500,0,1384542,1376446,DOB_NAME,YES,YES,1622,FC Viktoria Köln,2024-07-01,2028-06-30,,,,https://www.transfermarkt.de/oskar-hill/profil/spieler/984474,e7131e7872af750fcfe567b9e524ddf31ee73385453f4e1b234940d3020ca4ee,CONFIRMED,1,5712995,LOAN_RETURN,2026-06-30,SpVg Frechen 20,FC Viktoria Köln,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/fc-viktoria-koln/kader/verein/1622/saison_id/2026/plus/1,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606,b7bfc92e8e7c5a16b30c7b0ff346d1259614911747f68b6cb84920bb2afd1606:CACHED_BYTES_MATCH | e7131e7872af750fcfe567b9e524ddf31ee73385453f4e1b234940d3020ca4ee:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,MSV Duisburg,52,Jannik Zahmel,810355,2003-04-15,100374,266435,1388585,1376285,DOB_NAME,YES,YES,52,MSV Duisburg,2024-07-01,2027-06-30,,,,https://www.transfermarkt.de/jannik-zahmel/profil/spieler/810355,01b82d423908c73259baab453a36365de4e355eb33203368b7a6f446bac5f072,CONFIRMED,1,5912735,LOAN_RETURN,2026-06-30,Blau-Weiß Lohne,MSV Duisburg,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52:CACHED_BYTES_MATCH | 01b82d423908c73259baab453a36365de4e355eb33203368b7a6f446bac5f072:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,Rot-Weiss Essen 1907,56,Ekin Celebi,520908,2000-06-06,269565,244707,1376467,1376282,DOB_NAME,YES,YES,56,Rot-Weiss Essen,2023-07-01,2027-06-30,,,,https://www.transfermarkt.de/ekin-celebi/profil/spieler/520908,85802c27baa2244160f804c254f4dff73a8f18f7ba5f3dd3b81b7114dbfa799d,CONFIRMED,1,5912625,LOAN_RETURN,2026-06-30,1.FC Schweinfurt 05,Rot-Weiss Essen,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3:CACHED_BYTES_MATCH | 85802c27baa2244160f804c254f4dff73a8f18f7ba5f3dd3b81b7114dbfa799d:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,SG Sonnenhof Großaspach,2589,Brooklyn Schwarz,1041307,2005-06-13,299719,0,6225926,1376306,DOB_NAME,YES,YES,2589,SG Sonnenhof Großaspach,2024-07-01,2028-06-30,,,,https://www.transfermarkt.de/brooklyn-schwarz/profil/spieler/1041307,f0d1388138ad4addcafc8c6a54ac8815222da9f8b5378b7f24d9469f88159f31,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/sg-sonnenhof-grossaspach/kader/verein/2589/saison_id/2026/plus/1,ceb6dce8c3f846bc1688d6ba77daaf4b6d34d1ddb8ca555b2498968bf85c6f78,ceb6dce8c3f846bc1688d6ba77daaf4b6d34d1ddb8ca555b2498968bf85c6f78:CACHED_BYTES_MATCH | f0d1388138ad4addcafc8c6a54ac8815222da9f8b5378b7f24d9469f88159f31:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,SSV Jahn Regensburg,109,John Posselt,918130,2003-12-31,268481,80194,1376539,1376436,DOB_NAME,YES,YES,109,SSV Jahn Regensburg,2026-01-08,2027-06-30,,,,https://www.transfermarkt.de/john-posselt/profil/spieler/918130,3812a847ae4e3d9fb2b2949aaeeab2a7e47260c47bec635ff57b7ae3615f2e94,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ssv-jahn-regensburg/kader/verein/109/saison_id/2026/plus/1,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd,910d9ceb2a6fd8df9083100aef021ed429578cccc99acb9d4ad7d388c93d13bd:CACHED_BYTES_MATCH | 3812a847ae4e3d9fb2b2949aaeeab2a7e47260c47bec635ff57b7ae3615f2e94:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,TSV Alemannia Aachen,8,Manuel Riemann,40792,1988-09-09,1000013211,199339,0,1376276,DOB_NAME,YES,YES,8,Alemannia Aachen,2026-01-27,2027-06-30,,,,https://www.transfermarkt.de/manuel-riemann/profil/spieler/40792,64ec8ae87cddee1bd401d26b3e91f9940c7e58cd00c4d553049bdf5bf99402d6,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b:CACHED_BYTES_MATCH | 64ec8ae87cddee1bd401d26b3e91f9940c7e58cd00c4d553049bdf5bf99402d6:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,TSV Havelse 1912,476,Yusuf Wardak,1274553,2005-12-06,101926,0,1376888,1376539,DOB_NAME,YES,YES,476,TSV Havelse,2026-08-28,2027-06-30,25,FC Energie Cottbus,,https://www.transfermarkt.de/yusuf-wardak/profil/spieler/1274553,084c457c60a04543a87ed19bb92c60367aaa9eb3fa1eac7b3b05be062c79e12b,CONFIRMED,5,6377968 | 6543118 | 6154877,PERMANENT | LOAN | LOAN_RETURN,2026-06-30,SV Waldhof Mannheim | FC Energie Cottbus | VfB Lübeck,FC Energie Cottbus | TSV Havelse | SV Waldhof Mannheim,https://www.transfermarkt.de/2-bundesliga/transfers/wettbewerb/L2/saison_id/2026 | https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59:CACHED_BYTES_MATCH | 084c457c60a04543a87ed19bb92c60367aaa9eb3fa1eac7b3b05be062c79e12b:CACHED_BYTES_MATCH | 8357bb69c9755552ffad93325dd5d33bb6454a33e2c694a86ffd0059b934029a:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,GER3,VfB Stuttgart,102,Peter Reinhardt,907479,2005-01-23,266196,0,1376571,1376272,DOB_NAME,YES,YES,102,VfB Stuttgart II,2024-07-01,2027-06-30,,,,https://www.transfermarkt.de/peter-reinhardt/profil/spieler/907479,6a15703847b061a79939d6e85c5d52483339612fd75667ba8ab2fdf492d50a4d,CONFIRMED,1,5915259,LOAN_RETURN,2026-06-30,FV Illertissen 1921,VfB Stuttgart II,https://www.transfermarkt.de/3-liga/transfers/wettbewerb/L3/saison_id/2026,0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d,CONFIRMED,AVAILABLE,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593:CACHED_BYTES_MATCH | 6a15703847b061a79939d6e85c5d52483339612fd75667ba8ab2fdf492d50a4d:CACHED_BYTES_MATCH | 0b3a14cd36b69cd911f6821d5912f845846febfb82537a542ea2dba4cf9dcd3d:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Florenz,430,Oliver Christensen,471936,1999-03-22,265235,236758,262154,1769492,DOB_NAME,YES,YES,430,AC Florenz,2023-08-10,2028-06-30,,,,https://www.transfermarkt.de/oliver-christensen/profil/spieler/471936,bcd15874d6872e8fd236de37585b8d24603818d674ddc1077f823147cc6110e7,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ac-florenz/kader/verein/430/saison_id/2026/plus/1,5857be8fdb4f3fc0db1b4cdc9b4c664d3e7e976dd4b535b833de0fc4b70e26fc,5857be8fdb4f3fc0db1b4cdc9b4c664d3e7e976dd4b535b833de0fc4b70e26fc:CACHED_BYTES_MATCH | bcd15874d6872e8fd236de37585b8d24603818d674ddc1077f823147cc6110e7:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Florenz,430,Álex Jiménez,741257,2005-05-08,258546,278928,917553,1769492,DOB_NAME,YES,YES,430,AC Florenz,2026-07-13,2027-06-30,989,AFC Bournemouth,,https://www.transfermarkt.de/alex-jimenez/profil/spieler/741257,e1286580d6bd8225e0c02187e28a634269dbc79f048dd609e9cf979469fce036,CONFIRMED,5,6175692 | 6424784 | 5908687,PERMANENT | LOAN | LOAN_RETURN,2026-06-30,AC Mailand | AFC Bournemouth,AFC Bournemouth | AC Florenz | AC Mailand,https://www.transfermarkt.de/premier-league/transfers/wettbewerb/GB1/saison_id/2026 | https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,dea85796083e3a3c441b9d8a4a6bb63799d6b5db6581c82fc0743e65e1042ee3 | 64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,CONFIRMED,AVAILABLE,MISSING_FIELDS,owner_contract_until,Sol,https://www.transfermarkt.de/ac-florenz/kader/verein/430/saison_id/2026/plus/1,5857be8fdb4f3fc0db1b4cdc9b4c664d3e7e976dd4b535b833de0fc4b70e26fc,5857be8fdb4f3fc0db1b4cdc9b4c664d3e7e976dd4b535b833de0fc4b70e26fc:CACHED_BYTES_MATCH | e1286580d6bd8225e0c02187e28a634269dbc79f048dd609e9cf979469fce036:CACHED_BYTES_MATCH | dea85796083e3a3c441b9d8a4a6bb63799d6b5db6581c82fc0743e65e1042ee3:CACHED_BYTES_MATCH | 64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Mailand,5,Alphadjo Cissè,964087,2006-10-22,291875,278326,1769513,1769474,DOB_NAME,YES,YES,5,AC Mailand,2026-02-02,2030-06-30,,,,https://www.transfermarkt.de/alphadjo-cisse/profil/spieler/964087,7213ced3f0366eb42d56766d75993a90dc1a8087ee3a093ddc7ae2a91e47d133,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ac-mailand/kader/verein/5/saison_id/2026/plus/1,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38:CACHED_BYTES_MATCH | 7213ced3f0366eb42d56766d75993a90dc1a8087ee3a093ddc7ae2a91e47d133:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Mailand,5,Christian Comotto,1058363,2008-04-25,292352,80597,1769527,1769474,DOB_NAME,YES,YES,5,AC Mailand,2025-07-01,2031-06-30,,,,https://www.transfermarkt.de/christian-comotto/profil/spieler/1058363,6de28b06119ee3fefa03c9b4fc0d39c733d9b4800994c9a469e1fdbf84ec2f19,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ac-mailand/kader/verein/5/saison_id/2026/plus/1,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38:CACHED_BYTES_MATCH | 6de28b06119ee3fefa03c9b4fc0d39c733d9b4800994c9a469e1fdbf84ec2f19:CACHED_BYTES_MATCH,2026-09-12
TYPED_CONDITION,ITA1,AC Mailand,5,Filippo Terracciano,631007,2003-02-08,288242,271579,1769525,1769474,DOB_NAME,YES,YES,5,AC Mailand,2024-01-08,2028-06-30,,,,https://www.transfermarkt.de/filippo-terracciano/profil/spieler/631007,22a3594851ccfd262c43841de7dc7b9c1aa37bfa75778f6e7c052c27ebcd2e8d,CONFIRMED,0,,,,,,,,,NO_MATCHING_TRANSFER_EVENT,MISSING_FIELDS,loan_owner_tm_id | owner_contract_until,Sol,https://www.transfermarkt.de/ac-mailand/kader/verein/5/saison_id/2026/plus/1,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38,62f75de72ed1f23bb563a5fa890848e43b2c13847e4bdb7efb02d5b9d513dd38:CACHED_BYTES_MATCH | 22a3594851ccfd262c43841de7dc7b9c1aa37bfa75778f6e7c052c27ebcd2e8d:CACHED_BYTES_MATCH,2026-09-12
