league,club,club_tm_id,player_tm_id,player,dob,fm_id,fifa_id,native_club_id,target_club_id,current_club_tm_id,current_club_name,current_profile_source,current_profile_sha256,transfer_event_id,event_date,transfer_type,old_club_tm_id,old_club_name,old_native_club_id,new_club_tm_id,new_club_name,new_native_club_id,transaction_owner_external_club_id,transaction_owner_native_club_id,loan_end,joined,contract_until,status,timeline_basis,attempts,escalation,event_source,event_source_sha256,roster_source,roster_source_sha256,history_event_ids,provenance
NED1,Go Ahead Eagles Deventer,1435,921306,Eus Waayers,2006-04-08,291543,80351,2228236,2228248,1435,Go Ahead Eagles Deventer,https://www.transfermarkt.de/eus-waayers/profil/spieler/921306,837c9f806acd5ca9eb449bccbdcd90aa69839fa00ec871feeec38217b8c64f9f,,,,,,,,,,,,,2026-02-02,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/go-ahead-eagles-deventer/kader/verein/1435/saison_id/2026/plus/1,9dde8a1e8b910be129c1938f1ab5cb614c94aaafe9ae1f3969e144108e3149a1,,"Queue https://www.transfermarkt.de/go-ahead-eagles-deventer/kader/verein/1435/saison_id/2026/plus/1 sha256=9dde8a1e8b910be129c1938f1ab5cb614c94aaafe9ae1f3969e144108e3149a1; transfer event none from  sha256=; profile https://www.transfermarkt.de/eus-waayers/profil/spieler/921306 sha256=837c9f806acd5ca9eb449bccbdcd90aa69839fa00ec871feeec38217b8c64f9f; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,FC Utrecht,200,79573,Sergio Padt,1990-06-06,249555,192358,593976,2228241,200,FC Utrecht,https://www.transfermarkt.de/sergio-padt/profil/spieler/79573,069b287429c39b2e82aa96c3e32f4067dd0c59d02be14f90124bb40de453a984,6582085,,FREE_TRANSFER,515,VereinslosVereinslos,,200,FC Utrecht,2228241,515,,,2026-09-11,2028-06-30,CONFIRMED,CURRENT_UNDATED_PERMANENT_OR_FREE_EVENT,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1,30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552,6582085,"Queue https://www.transfermarkt.de/fc-utrecht/kader/verein/200/saison_id/2026/plus/1 sha256=30172180fe0b90bafc4f2d8225a407eb91445c75b04c67bdb0bfe6d096d2e552; transfer event 6582085 from https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026 sha256=11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336; profile https://www.transfermarkt.de/sergio-padt/profil/spieler/79573 sha256=069b287429c39b2e82aa96c3e32f4067dd0c59d02be14f90124bb40de453a984; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_DESTINATION_EVENT_AND_PROFILE_AGREE; no departure inferred from roster absence."
NED1,SC Heerenveen,306,551085,Luca Oyen,2003-03-14,235158,256307,458768,2228234,306,SC Heerenveen,https://www.transfermarkt.de/luca-oyen/profil/spieler/551085,3521f091b40d200b1c310bf96dc7dafe2007f0117f0b4c486e3e3cf46703a34f,,,,,,,,,,,,,2026-01-05,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,,"Queue https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1 sha256=c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6; transfer event none from  sha256=; profile https://www.transfermarkt.de/luca-oyen/profil/spieler/551085 sha256=3521f091b40d200b1c310bf96dc7dafe2007f0117f0b4c486e3e3cf46703a34f; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,Fortuna Sittard,385,492313,Rodrigo Guth,2000-11-10,212258,263556,3407896,2228247,385,Fortuna Sittard,https://www.transfermarkt.de/rodrigo-guth/profil/spieler/492313,71fd8124bf526fe0fb0a4f27cc1a49b4b823e603fd216c11d5eccc2e745af1cc,6519871,,LOAN,3938,CA Talleres,,385,Fortuna Sittard,2228247,3938,,,2026-08-19,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,https://www.transfermarkt.de/fortuna-sittard/kader/verein/385/saison_id/2026/plus/1,3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd,6519871,"Queue https://www.transfermarkt.de/fortuna-sittard/kader/verein/385/saison_id/2026/plus/1 sha256=3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd; transfer event 6519871 from https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026 sha256=11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336; profile https://www.transfermarkt.de/rodrigo-guth/profil/spieler/492313 sha256=71fd8124bf526fe0fb0a4f27cc1a49b4b823e603fd216c11d5eccc2e745af1cc; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
NED1,Willem II Tilburg,403,1042886,Chido Obi,2007-11-29,261742,77354,917519,2228239,403,Willem II Tilburg,https://www.transfermarkt.de/chido-obi/profil/spieler/1042886,ba593da5e887fac94ae1adc3d9154a1e1f3c019de2c068542ef8e41aa1fdbb2b,6561595,,LOAN,9251,Manchester United U21,,403,Willem II Tilburg,2228239,9251,,,2026-09-02,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,https://www.transfermarkt.de/willem-ii-tilburg/kader/verein/403/saison_id/2026/plus/1,032766443b9dd7e08c2a2a00943278f8412892d9f759e398b82d7ef4e594d0db,6561595,"Queue https://www.transfermarkt.de/willem-ii-tilburg/kader/verein/403/saison_id/2026/plus/1 sha256=032766443b9dd7e08c2a2a00943278f8412892d9f759e398b82d7ef4e594d0db; transfer event 6561595 from https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026 sha256=11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336; profile https://www.transfermarkt.de/chido-obi/profil/spieler/1042886 sha256=ba593da5e887fac94ae1adc3d9154a1e1f3c019de2c068542ef8e41aa1fdbb2b; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
NED1,NEC Nijmegen,467,884820,Almugera Kabar,2006-06-06,277414,278854,1376262,2228235,467,NEC Nijmegen,https://www.transfermarkt.de/almugera-kabar/profil/spieler/884820,bf85f85151952bd7cfd4d95877edfb6bd0b5229a36ce336023ef305a43d13f3b,6503013,,LOAN,16,Borussia Dortmund,1376262,467,NEC Nijmegen,2228235,16,1376262,2028-06-30,2026-08-14,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026,c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a,https://www.transfermarkt.de/nec-nijmegen/kader/verein/467/saison_id/2026/plus/1,afaf186de0e68283482d701cbcab4af6ebdee0f811b6b205c1c3767c120d442d,6503013,"Queue https://www.transfermarkt.de/nec-nijmegen/kader/verein/467/saison_id/2026/plus/1 sha256=afaf186de0e68283482d701cbcab4af6ebdee0f811b6b205c1c3767c120d442d; transfer event 6503013 from https://www.transfermarkt.de/bundesliga/transfers/wettbewerb/L1/saison_id/2026 sha256=c08e4b3a81f4ba445c4d8343c0dd6f9cfb1b5e5f12689978c0e5485f5030360a; profile https://www.transfermarkt.de/almugera-kabar/profil/spieler/884820 sha256=bf85f85151952bd7cfd4d95877edfb6bd0b5229a36ce336023ef305a43d13f3b; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
POR1,CS Marítimo,1301,537367,Alfonso Pastor,2000-10-04,286992,259530,2490381,2490376,1301,CS Marítimo,https://www.transfermarkt.de/alfonso-pastor/profil/spieler/537367,4fc04df72d73e6b44d178906dbf1341fb55a8a08957bf420659438b5e7e230de,,,,,,,,,,,,,2026-02-02,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,,"Queue https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1 sha256=5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b; transfer event none from  sha256=; profile https://www.transfermarkt.de/alfonso-pastor/profil/spieler/537367 sha256=4fc04df72d73e6b44d178906dbf1341fb55a8a08957bf420659438b5e7e230de; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CS Marítimo,1301,830057,Gábor Szalai,2000-06-09,107257,275644,1507348,2490376,1301,CS Marítimo,https://www.transfermarkt.de/gabor-szalai/profil/spieler/830057,f7cdecc16ab64afd98efa0a36585b7fb900175bc8d8ecf8865f5e71773b8829e,6453517,,LOAN,279,Ferencvárosi TC,,1301,CS Marítimo,2490376,279,,2028-06-30,2026-07-24,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026,387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,6453517,"Queue https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1 sha256=5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b; transfer event 6453517 from https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026 sha256=387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445; profile https://www.transfermarkt.de/gabor-szalai/profil/spieler/830057 sha256=f7cdecc16ab64afd98efa0a36585b7fb900175bc8d8ecf8865f5e71773b8829e; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
POR1,CS Marítimo,1301,939765,José Melro,2004-05-26,288149,0,2490372,2490376,1301,CS Marítimo,https://www.transfermarkt.de/jose-melro/profil/spieler/939765,2abf42c23669e518ab0bf572589e212381b366b0474f61218b5ab3623027d3b2,,,,,,,,,,,,,2026-02-02,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,,"Queue https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1 sha256=5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b; transfer event none from  sha256=; profile https://www.transfermarkt.de/jose-melro/profil/spieler/939765 sha256=2abf42c23669e518ab0bf572589e212381b366b0474f61218b5ab3623027d3b2; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CD Santa Clara,2423,181547,Gonçalo Paciência,1994-08-01,222786,216452,3538985,2490388,2423,CD Santa Clara,https://www.transfermarkt.de/goncalo-paciencia/profil/spieler/181547,5f0238eec0ce87a4acfd0a8f0d36c9bb56d5e3da7f5960e5feb715ee3965109d,,,,,,,,,,,,,2026-01-27,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,,"Queue https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1 sha256=996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2; transfer event none from  sha256=; profile https://www.transfermarkt.de/goncalo-paciencia/profil/spieler/181547 sha256=5f0238eec0ce87a4acfd0a8f0d36c9bb56d5e3da7f5960e5feb715ee3965109d; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CD Santa Clara,2423,519879,Guilherme Romão,1997-10-07,223057,0,3539013,2490388,2423,CD Santa Clara,https://www.transfermarkt.de/guilherme-romao/profil/spieler/519879,adccc1732c616189e388c54e78e954a9e5983afa5836fc4b8d23b57c5fcd8e9e,,,,,,,,,,,,,2026-01-31,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,,"Queue https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1 sha256=996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2; transfer event none from  sha256=; profile https://www.transfermarkt.de/guilherme-romao/profil/spieler/519879 sha256=adccc1732c616189e388c54e78e954a9e5983afa5836fc4b8d23b57c5fcd8e9e; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CD Santa Clara,2423,687361,Welinton Torrão,1999-06-30,223956,0,3552671,2490388,2423,CD Santa Clara,https://www.transfermarkt.de/welinton-torrao/profil/spieler/687361,f048dcd8a469eba22b0fcf4db1818b7b941e3cf7d9acff0c3b99bfc9d38a62aa,,,,,,,,,,,,,2026-01-01,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,,"Queue https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1 sha256=996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2; transfer event none from  sha256=; profile https://www.transfermarkt.de/welinton-torrao/profil/spieler/687361 sha256=f048dcd8a469eba22b0fcf4db1818b7b941e3cf7d9acff0c3b99bfc9d38a62aa; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,Gil Vicente FC,2424,273738,Héctor Hernández,1995-09-14,221828,214942,3538959,2490375,2424,Gil Vicente FC,https://www.transfermarkt.de/hector-hernandez/profil/spieler/273738,483432cebb96de5064005fdcbc45ceb17552b01551540a22d8ca559f8a6d1998,,,,,,,,,,,,,2026-01-27,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,,"Queue https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1 sha256=e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1; transfer event none from  sha256=; profile https://www.transfermarkt.de/hector-hernandez/profil/spieler/273738 sha256=483432cebb96de5064005fdcbc45ceb17552b01551540a22d8ca559f8a6d1998; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,Gil Vicente FC,2424,412367,Weverson,2000-07-05,221582,257969,3538968,2490375,2424,Gil Vicente FC,https://www.transfermarkt.de/weverson/profil/spieler/412367,8669e2eb17112d6fc40d97ca826169ab3858ed8f8953ee1127ceafb6d26c7358,,,,,,,,,,,,,2026-01-29,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,,"Queue https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1 sha256=e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1; transfer event none from  sha256=; profile https://www.transfermarkt.de/weverson/profil/spieler/412367 sha256=8669e2eb17112d6fc40d97ca826169ab3858ed8f8953ee1127ceafb6d26c7358; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,Rio Ave FC,2425,1082582,Gustavo Mancha,2004-07-25,104502,81324,1441800,2490381,2425,Rio Ave FC,https://www.transfermarkt.de/gustavo-mancha/profil/spieler/1082582,34f57eb0c8c0489dfbae0babc7ffaa62759460cd3f4d0de79c785a100255080d,,,,,,,,,,,,,2026-02-02,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,6162821,"Queue https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1 sha256=37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c; transfer event none from  sha256=; profile https://www.transfermarkt.de/gustavo-mancha/profil/spieler/1082582 sha256=34f57eb0c8c0489dfbae0babc7ffaa62759460cd3f4d0de79c785a100255080d; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,Rio Ave FC,2425,617679,Zé Carlos,1998-07-31,1000013331,258786,0,2490381,2425,Rio Ave FC,https://www.transfermarkt.de/ze-carlos/profil/spieler/617679,977917a4c0cc2cc9191128a1d7289658bb94c53508873e24a4663ef16dca6de5,6581331,,FREE_TRANSFER,515,VereinslosVereinslos,,2425,Rio Ave FC,2490381,515,,,2026-09-10,2028-06-30,CONFIRMED,CURRENT_UNDATED_PERMANENT_OR_FREE_EVENT,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026,387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,6316717;6581331,"Queue https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1 sha256=37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c; transfer event 6581331 from https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026 sha256=387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445; profile https://www.transfermarkt.de/ze-carlos/profil/spieler/617679 sha256=977917a4c0cc2cc9191128a1d7289658bb94c53508873e24a4663ef16dca6de5; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_DESTINATION_EVENT_AND_PROFILE_AGREE; no departure inferred from roster absence."
POR1,Rio Ave FC,2425,947404,Diogo Bezerra,2002-07-16,270191,0,3342339,2490381,2425,Rio Ave FC,https://www.transfermarkt.de/diogo-bezerra/profil/spieler/947404,9af8cd3a07c1113b81e4133cb14aecc7ac4c7b68d181672226fb215114345e1c,,,,,,,,,,,,,2026-01-13,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1,37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c,,"Queue https://www.transfermarkt.de/rio-ave-fc/kader/verein/2425/saison_id/2026/plus/1 sha256=37a8a108e9b2165ce80a23cc2e2c874e6dbc5c341de869d1bdffc8cd3bf8f10c; transfer event none from  sha256=; profile https://www.transfermarkt.de/diogo-bezerra/profil/spieler/947404 sha256=9af8cd3a07c1113b81e4133cb14aecc7ac4c7b68d181672226fb215114345e1c; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CF Estrela Amadora,2431,1062317,Rodrigo Dudok,2007-07-23,243328,0,3932165,2490394,2431,CF Estrela Amadora,https://www.transfermarkt.de/rodrigo-dudok/profil/spieler/1062317,df9ab6715564e2b1c9b1504e03d949b1cdb75a7469b33ddfe83f33fd400dda97,6561251,,LOAN,14758,Racing Club de Montevideo,,2431,CF Estrela Amadora,2490394,14758,,,2026-09-02,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026,387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,6561251,"Queue https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1 sha256=518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654; transfer event 6561251 from https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026 sha256=387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445; profile https://www.transfermarkt.de/rodrigo-dudok/profil/spieler/1062317 sha256=df9ab6715564e2b1c9b1504e03d949b1cdb75a7469b33ddfe83f33fd400dda97; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
POR1,CF Estrela Amadora,2431,1159661,Eddy Doué,2005-12-11,283485,0,1179663,2490394,2431,CF Estrela Amadora,https://www.transfermarkt.de/eddy-doue/profil/spieler/1159661,2ef40f54be46f36146d21ff726cc4edaa6c9b3109d1d9f45ce3cb69e08071f73,,,,,,,,,,,,,2026-01-23,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,,"Queue https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1 sha256=518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654; transfer event none from  sha256=; profile https://www.transfermarkt.de/eddy-doue/profil/spieler/1159661 sha256=2ef40f54be46f36146d21ff726cc4edaa6c9b3109d1d9f45ce3cb69e08071f73; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CF Estrela Amadora,2431,626854,Kevin Höög Jansson,2000-09-29,188296,254514,3014673,2490394,2431,CF Estrela Amadora,https://www.transfermarkt.de/kevin-hoog-jansson/profil/spieler/626854,b7e150aa99cbc4fc2bd7e82ef9f8c4262604b8d9529cabf28851f98ec90bfe10,,,,,,,,,,,,,2026-01-01,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,,"Queue https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1 sha256=518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654; transfer event none from  sha256=; profile https://www.transfermarkt.de/kevin-hoog-jansson/profil/spieler/626854 sha256=b7e150aa99cbc4fc2bd7e82ef9f8c4262604b8d9529cabf28851f98ec90bfe10; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
POR1,CF Estrela Amadora,2431,742034,Léo Linck,2001-03-03,221334,0,3538945,2490394,2431,CF Estrela Amadora,https://www.transfermarkt.de/leo-linck/profil/spieler/742034,8124c2e39001b76d18d4fc24146be610f3c89f102c0c276e1e9f7a7e1a6f3e7d,,,,,,,,,,,,,2026-07-21,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,,"Queue https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1 sha256=518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654; transfer event none from  sha256=; profile https://www.transfermarkt.de/leo-linck/profil/spieler/742034 sha256=8124c2e39001b76d18d4fc24146be610f3c89f102c0c276e1e9f7a7e1a6f3e7d; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
