row_id,decision,resolution_status,resolution_basis,resolved_state_json,queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date
FM27-584d44ac5a1768175568acce,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Cercle Brügge,520,Bas Langenbick,993333,2003-06-16,,,,458755,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,2026-09-12
FM27-0d9bc696a175800bf35d47c9,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,KAA Gent,157,Ibrahima Cissé,1473866,2007-09-24,,,,458753,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12
FM27-0ff43d0f2df394fce9e4d1d2,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,KVC Westerlo,968,Abdoulaye Koné,1467124,2006-02-01,,,,458763,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,2026-09-12
FM27-14e09af3cda877be92c8bdab,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Oud-Heverlee Leuven,2727,Matteo Heremans,1211302,2006-01-08,,,,458775,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/oud-heverlee-leuven/kader/verein/2727/saison_id/2026/plus/1,13369b1472ae4137934608499f3a290781d8b7a96223b8e0488ea6f56621495e,2026-09-12
FM27-ad920e7221f538354147266d,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Oud-Heverlee Leuven,2727,Viktor Damjanic,946964,2005-11-03,,,,458775,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/oud-heverlee-leuven/kader/verein/2727/saison_id/2026/plus/1,13369b1472ae4137934608499f3a290781d8b7a96223b8e0488ea6f56621495e,2026-09-12
FM27-0c35ff20f9204aa12843b02a,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Royal Antwerpen FC,1096,Farouck Adekami,1293796,2006-08-07,,,,458785,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/royal-antwerpen-fc/kader/verein/1096/saison_id/2026/plus/1,eb2b5eea86d19deaf123189c966bf44bae4a2d94614134be4d229233c58d37aa,2026-09-12
FM27-51dddd7834430e1baaecf48b,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Royal Antwerpen FC,1096,Luis Narh,1555142,2007-12-25,,,,458785,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/royal-antwerpen-fc/kader/verein/1096/saison_id/2026/plus/1,eb2b5eea86d19deaf123189c966bf44bae4a2d94614134be4d229233c58d37aa,2026-09-12
FM27-01fb8bf6e8f629c843ccd45b,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Royal Antwerpen FC,1096,Modibo Fofana,1510005,2007-11-03,,,,458785,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/royal-antwerpen-fc/kader/verein/1096/saison_id/2026/plus/1,eb2b5eea86d19deaf123189c966bf44bae4a2d94614134be4d229233c58d37aa,2026-09-12
FM27-ce1d613dc74aa42fd5229da4,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,SK Beveren,28643,Junior Diouf,1492856,2007-08-16,,,,458788,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/sk-beveren/kader/verein/28643/saison_id/2026/plus/1,7bd09a7ce8449fd8a09e77af941f3d0069233ed39a454f5073c6ab7bfe083ae7,2026-09-12
FM27-3d5d04049a95479d3e80808c,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Union Saint-Gilloise,3948,Ondrej Kricfalusi,839551,2004-03-09,,,,458780,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/union-saint-gilloise/kader/verein/3948/saison_id/2026/plus/1,6678f90f37564c9f8683b893f1bf4bed395816093e2ee4489ebbda3dc900e98e,2026-09-12
FM27-1fc90b10dfc0ea1c149acdd1,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,VV St. Truiden,475,Shion Shinkawa,1153358,2007-08-06,,,,458759,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12
FM27-19e5e35e78c2470764431436,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,BEL1,Zulte Waregem,3508,Mouhamadou Sall,1507561,2007-10-21,,,,458782,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/zulte-waregem/kader/verein/3508/saison_id/2026/plus/1,0acbb0eca1723445958969f80be44f59778e527ba0095de244c35e56e3b9068e,2026-09-12
FM27-18574f71c4a51bb9e9bfe5a2,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,CZE1,Bohemians Prag 1905,715,Mohamed Yasser,975321,2001-05-05,,,,786453,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/bohemians-prag-1905/kader/verein/715/saison_id/2026/plus/1,ebdb6624691ca6718b5ca6df413da8f706167c604575caed018b5bb2940716cb,2026-09-12
FM27-fcb71b3168bf22fa21948c08,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,CZE1,FC Slovan Liberec,697,Qëndrim Zyba,482386,2001-02-03,,,,786438,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fc-slovan-liberec/kader/verein/697/saison_id/2026/plus/1,6aba2d7156fcbb82e5f0f245492c388de338ad498bd8ff4bd953a9b7fb194317,2026-09-12
FM27-e74bf9b6a1ef92a12dfc40cc,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,CZE1,FK Jablonec,1322,Filip Novak,107665,1990-06-26,,,,786437,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fk-jablonec/kader/verein/1322/saison_id/2026/plus/1,fa6bc207fa67c20e0cd9ca574d81e19d3d8b6b77840b71993b1620a5a4b28b21,2026-09-12
FM27-c1ef39010f1efb46e6840f37,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,CZE1,FK Pardubice,1496,Jiri Zima,1013809,2007-12-21,,,,790538,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12
FM27-0d85fd2bbc6d4171356270c0,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,CZE1,FK Pardubice,1496,Victor Samuel,1381202,2006-06-29,,,,790538,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12
FM27-1fa6fd12211dbfe804a26ee9,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,ENG1,Hull City,3008,Lucas Herrington,1279984,2007-09-05,,,,917532,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,2026-09-12
FM27-3faf775a2c0434892c2ee790,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,ENG1,Sunderland,289,Jules Ahoka,1401779,2006-05-08,,,,917524,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/afc-sunderland/kader/verein/289/saison_id/2026/plus/1,bd74ae0019b88eeaf201f5b09382a2f264e6feab18e637371f9e43576b711509,2026-09-12
FM27-d341d5964663a3927259dc06,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,ESP1,Deportivo A Coruña,897,Álvaro Ferllo,453704,1998-04-13,,,,2949127,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/deportivo-a-coruna/kader/verein/897/saison_id/2026/plus/1,7550b0f31442bf21d6149b2642a4ee1c6a58307c97068ea0c26d45e205ddb6c5,2026-09-12
FM27-3a44391ba8e6788077985333,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,FRA1,ESTAC Troyes,1095,Yacouba Koné,1523861,2007-06-21,,,,1179683,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12
FM27-3294c3e989ac22d6d34873fb,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,FRA1,Stade Brest 29,3911,Romain Cagnon,272619,1997-05-12,,,,1179685,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/stade-brest-29/kader/verein/3911/saison_id/2026/plus/1,52be2d44f637f0ec7c544f95926b9d75ac6bce6bd86bfa9e4cb57ec3bf957bda,2026-09-12
FM27-81913980414564a392a21a6e,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER1,Bayer 04 Leverkusen,15,Ndjicoura Bomba,1392804,2008-03-12,,,,1376261,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/bayer-04-leverkusen/kader/verein/15/saison_id/2026/plus/1,355a935f7561800deae1a58eea59105fd8753e003beced3cff71c0acbf734e7f,2026-09-12
FM27-a25e8663a640cc3932bcd6f8,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER1,FC Bayern München,27,Bara Sapoko Ndiaye,1497653,2007-12-31,,,,1376264,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fc-bayern-munchen/kader/verein/27/saison_id/2026/plus/1,820ba470399c46c372cca08fabf7f49fd2f3e3e097d9ac94e1494b055e7a3df5,2026-09-12
FM27-d5ffa9b498e4d984e4ce50e7,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER2,1. FC Magdeburg,187,Chung-hyun Lee,1154529,2007-09-12,,,,1376373,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/1-fc-magdeburg/kader/verein/187/saison_id/2026/plus/1,d0ff31a4349276164899e3293cd9c2c30e400169104ef2ece40cfdb9b3d70c93,2026-09-12
FM27-7dc598ff0d680a0d11c95646,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER2,Holstein Kiel,269,Gyan de Regt,747243,2003-08-18,,,,1376418,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/holstein-kiel/kader/verein/269/saison_id/2026/plus/1,a21383144033c3b6f3673ba9e2f837be3941ac96cf75125b24654477c6bc1716,2026-09-12
FM27-b483ae076b0e64535cf92eba,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER3,Rot-Weiss Essen 1907,56,Eric Verstappen,187203,1994-05-19,,,,1376282,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3,2026-09-12
FM27-2b66d1949da03e823807810d,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER3,SG Sonnenhof Großaspach,2589,Lorenz Ender,528222,2001-01-06,,,,1376306,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/sg-sonnenhof-grossaspach/kader/verein/2589/saison_id/2026/plus/1,ceb6dce8c3f846bc1688d6ba77daaf4b6d34d1ddb8ca555b2498968bf85c6f78,2026-09-12
FM27-ea23a0df07385594f0c1a27b,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER3,SG Sonnenhof Großaspach,2589,Noah Santiago Lorch,1294358,2005-12-09,,,,1376306,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/sg-sonnenhof-grossaspach/kader/verein/2589/saison_id/2026/plus/1,ceb6dce8c3f846bc1688d6ba77daaf4b6d34d1ddb8ca555b2498968bf85c6f78,2026-09-12
FM27-84fcccede54410e9e3a856f6,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER3,TSV Havelse 1912,476,Joel Darko Ampem,1490222,2007-03-08,,,,1376539,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12
FM27-857f1fac0705af113e25085f,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,GER3,TSV Havelse 1912,476,Temilola Awoyale,1093438,2005-07-23,,,,1376539,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/tsv-havelse/kader/verein/476/saison_id/2026/plus/1,b4490298444b6e31458c6e927b4ab3fff5378977e083c471be7a43b9938c0f59,2026-09-12
FM27-4f4b14f65a2e01ea1f4c6d5d,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,ITA1,Cagliari Calcio,1390,Demi Akarakiri,1078164,2007-09-29,,,,1769480,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1,4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415,2026-09-12
FM27-eb678bd76af640d97e7fdd30,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,NED1,Fortuna Sittard,385,Kaylen,810846,2004-04-05,,,,2228247,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fortuna-sittard/kader/verein/385/saison_id/2026/plus/1,3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd,2026-09-12
FM27-012fbfd6533d583b98a5ae84,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,NED1,SC Telstar,1434,Gabi Caschili,648541,2003-07-14,,,,2228252,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12
FM27-abd352677d5096f57c3c933e,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,Benfica Lissabon,294,Gabriel Índio,1464920,2008-07-26,,,,2490372,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12
FM27-2673632bd08eb1bb702c4740,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,CD Santa Clara,2423,Fredy,1077990,2006-05-25,,,,2490388,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12
FM27-bd70711aaba4f5ffd22ccc71,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,CF Estrela Amadora,2431,Bénito,768562,2003-08-21,,,,2490394,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12
FM27-47e71b94e36cc19393558883,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,Casa Pia AC,3268,Abdu Dafe,1534934,2008-06-10,,,,2494469,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12
FM27-c091fad53bf0a48987f8baf0,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,FC Arouca,8024,Costinha,1582293,2008-08-04,,,,2494470,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12
FM27-feb7ffe80c0dfd93339e2804,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,FC Arouca,8024,Si-hoo Park,1154528,2007-08-18,,,,2494470,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12
FM27-5e929bf7fa90812250f31578,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,Moreirense FC,979,Chipyoka Songa,1072324,2004-09-24,,,,2490377,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
FM27-3525eaec176afd9d0d8c1a01,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,POR1,Moreirense FC,979,Pedro Jesus,1580906,2007-12-25,,,,2490377,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12
FM27-4e78a4040855479e37495012,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Alanyaspor,11282,Arouna Soro,1577095,2007-07-12,,,,3145783,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/alanyaspor/kader/verein/11282/saison_id/2026/plus/1,433f3e66ff8083db45d3eda79b081cc9c234137060d5070be407da48d877ae43,2026-09-12
FM27-db1d5ab5bae86a8b5c8ed4fa,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Erzurumspor FK,39722,Yiğit Baran Karaoğlan,1487376,2006-02-16,,,,3145765,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12
FM27-3692a8aec4bb3ca8f8a0a082,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Eyüpspor,7160,Abdou Khadre Sy,1414677,2007-12-15,,,,3145777,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
FM27-2831b6368615279511ce43b2,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Eyüpspor,7160,Berhan Kutlay Şatlı,1178853,2006-01-14,,,,3145777,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
FM27-0a1d47e0b35d9927eee3a601,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Eyüpspor,7160,Diabel Ndoye,1414664,2007-08-27,,,,3145777,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
FM27-9f09484e97aed183c298047b,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Eyüpspor,7160,Ömer Ahmet Ceyhan,1374186,2007-08-22,,,,3145777,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12
FM27-05813e06b47cb25056dd599a,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Gaziantep FK,2832,Cemilhan Aslan,1197999,2008-05-07,,,,3145773,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
FM27-7f4e84e8277c7664b3dc9543,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Gaziantep FK,2832,Kadir Gümüş,1581187,2003-11-15,,,,3145773,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12
FM27-41433d7dd2a05a37fab3bd8d,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Kocaelispor,120,Arda Özyar,1303365,2007-04-16,,,,3145754,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/kocaelispor/kader/verein/120/saison_id/2026/plus/1,bda2ed30c80e868d465811681293fb83205ade381ad18055d9cd750ca9ce7817,2026-09-12
FM27-bcd49402b7f97273a629afe8,NONBLOCKING,RESOLVED,Existing canonical review already marks this row nonblocking.,,PROVISIONAL_CREATION_RATING,NO,Native creation is identity/source complete; neutral rating seed remains provisional,TUR1,Kocaelispor,120,Hulusi Destici,1438140,2008-08-06,,,,3145754,ZERO_DUPLICATE_CREATE_PLAN,https://www.transfermarkt.de/kocaelispor/kader/verein/120/saison_id/2026/plus/1,bda2ed30c80e868d465811681293fb83205ade381ad18055d9cd750ca9ce7817,2026-09-12
