league,season,snapshot_date,club_name,external_club_id,player_name,external_player_id,dob,shirt_number,team_type,joined,contract_until,loan_owner_external_club_id,loan_end,status,source_url,source_sha256,fm_id,fifa_id,native_club_id
GER2,2026/27,2026-09-12,Hannover 96,42,Benjamin Källman,322990,1998-06-17,9,FIRST,2025-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,275752,245582,1376268
GER2,2026/27,2026-09-12,Hannover 96,42,Benedikt Pichler,331362,1997-07-20,11,FIRST,2025-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,275754,251342,1376268
GER2,2026/27,2026-09-12,Hannover 96,42,Tom Hobrecht,1282776,2006-11-27,26,FIRST,2026-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,287995,229327,1376268
GER2,2026/27,2026-09-12,Hannover 96,42,Taycan Etcibasi,1009443,2007-05-21,28,FIRST,2026-07-03,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,289658,0,1376268
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Alexander Brunst,146693,1995-07-07,30,FIRST,2022-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275528,223925,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Meldin Dreskovic,379100,1998-03-26,14,FIRST,2025-02-03,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275523,276205,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Grayson Dettoni,821066,2005-06-29,4,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,289048,74161,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Max Pfister,1131113,2007-04-03,45,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275533,80161,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Fabian Nürnberger,349433,1999-07-28,15,FIRST,2023-07-01,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275510,251287,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Christopher Lannert,326921,1998-06-08,28,FIRST,2026-07-16,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275980,259453,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Carlo Sickinger,282163,1997-07-29,23,FIRST,2026-07-20,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,276418,242525,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Lance Duijvestijn,378316,1999-01-15,41,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,290851,275858,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Milian Herbst,1191425,2008-02-23,47,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,287794,0,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Ibrahim El Kadiri,508642,2002-01-23,11,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,136452,269274,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Manolo Merx,1125031,2008-08-20,48,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275567,0,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Ho-jae Lee,545501,2000-10-14,9,FIRST,2026-07-29,,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,61630,261115,1376442
GER2,2026/27,2026-09-12,SV Darmstadt 98,105,Fynn Lakenmacher,528856,2000-05-10,19,FIRST,2024-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/sv-darmstadt-98/kader/verein/105/saison_id/2026/plus/1,807e79c80e44c91b1d4926d0fb6534a3276b98489473cc35d4238a5a660a95f9,275529,262776,1376442
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Julian Krahl,337082,2000-01-22,1,FIRST,2022-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276588,244417,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Maxwell Gyamfi,452078,2000-01-18,4,FIRST,2025-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276595,250993,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Jacob Rasmussen,283233,1997-05-28,14,FIRST,2026-01-30,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,264981,234827,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Jan Elvedi,322506,1996-09-30,33,FIRST,2023-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276597,256705,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Mika Haas,924087,2005-08-11,22,FIRST,2024-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276601,73137,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Simon Asta,392131,2001-01-25,2,FIRST,2025-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276589,242850,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Fabian Kunze,334186,1998-06-14,6,FIRST,2025-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276587,251429,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Semih Sahin,566857,1999-12-22,8,FIRST,2025-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276581,269307,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Naatan Skyttä,567309,2002-05-07,15,FIRST,2025-08-04,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276584,263343,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Owen Gibs,952980,2006-11-21,43,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,288827,223663,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Ben Jungfleisch,1224744,2008-06-14,47,FIRST,2026-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,288841,80456,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Mergim Berisha,307924,1998-05-11,20,FIRST,2026-02-02,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,280188,237321,1376257
GER2,2026/27,2026-09-12,1. FC Kaiserslautern,2,Ivan Prtajin,340700,1996-05-14,9,FIRST,2025-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-kaiserslautern/kader/verein/2/saison_id/2026/plus/1,f57ab040dd8126f8fe2d4d84bbf8f3d5dee76ffc0d0c490223335ff120a69dd1,276585,271395,1376257
GER2,2026/27,2026-09-12,Hertha BSC,44,Konstantin Heide,829831,2006-01-27,13,FIRST,2025-08-22,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272208,277588,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Marius Gersbeck,196382,1995-06-20,35,FIRST,2023-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272195,213573,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Tim Goller,822960,2005-01-26,43,FIRST,2023-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272205,273778,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Linus Gechter,692734,2004-02-27,44,FIRST,2022-01-01,,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272191,264589,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Márton Dárdai,432281,2002-02-12,31,FIRST,2020-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272186,256780,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Pascal Klemens,820261,2005-02-23,41,FIRST,2023-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272190,274735,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Niklas Kolbe,388508,1996-12-27,27,FIRST,2025-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272198,73133,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Mads Pedersen,288429,1996-09-01,22,FIRST,2026-08-24,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,279699,229640,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Julian Eitschberger,706617,2004-03-05,2,FIRST,2022-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272200,268536,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Deyovaisio Zeefuik,338032,1998-03-11,42,FIRST,2020-08-06,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272180,235899,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Selim Telib,897428,2006-03-14,47,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,284394,80721,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Kevin Sessa,448028,2000-07-06,8,FIRST,2024-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272189,242974,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Paul Seguin,183780,1995-03-29,30,FIRST,2025-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272181,221885,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Soufian Gouram,897482,2006-05-01,33,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272226,0,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Josip Brekalo,293169,1998-06-23,7,FIRST,2026-02-02,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,281540,234711,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Jón Dagur Thorsteinsson,331739,1998-11-26,23,FIRST,2024-08-27,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272193,241474,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Luca Schuler,388029,1999-03-22,18,FIRST,2024-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272199,259752,1376269
GER2,2026/27,2026-09-12,Hertha BSC,44,Sebastian Grönning,439456,1997-02-03,17,FIRST,2025-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/hertha-bsc/kader/verein/44/saison_id/2026/plus/1,ef58d9277a7c8472efef0e1196d30918a7a6beed8d2cadd9f3cdca341e9a64b2,272197,234631,1376269
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Jan Reichert,624462,2001-06-28,1,FIRST,2022-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274317,256229,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Christian Mathenia,82361,1992-03-31,26,FIRST,2018-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274319,215417,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Alexios Kalogeropoulos,735354,2004-07-26,4,FIRST,2026-07-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,104501,262109,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Styopa Mkrtchyan,623119,2003-02-17,5,FIRST,2026-02-02,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,275230,0,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Tobias Heß,1030193,2006-06-13,43,FIRST,2026-07-01,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,286540,271571,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Tim Janisch,924115,2005-08-12,32,FIRST,2025-01-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274320,275594,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Adam Markhiev,592878,2002-03-17,6,FIRST,2025-09-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274303,81326,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Winners Osawe,974564,2006-11-29,-,FIRST,2024-08-30,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274330,70906,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Rafael Lubach,745601,2005-01-11,18,FIRST,2024-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274316,73161,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Finn Becker,334999,2000-06-08,22,FIRST,2025-08-27,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274302,245097,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Julian Justvan,324861,1998-04-02,10,FIRST,2024-08-20,2027-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274300,256674,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Can Moustfa,696026,2004-11-19,28,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,273098,73201,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Rayan Ghrieb,503291,1999-04-21,7,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,276305,276027,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Mohamed Alì Zoma,935828,2003-12-15,23,FIRST,2025-08-19,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274315,80820,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Sigurd Haugen,386541,1997-07-17,9,FIRST,2026-07-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,269675,233707,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Piet Scobel,1143097,2005-04-22,19,FIRST,2025-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274334,79266,1376258
GER2,2026/27,2026-09-12,1. FC Nürnberg,4,Adriano Grimaldi,69392,1991-04-05,39,FIRST,2025-09-01,,,,CONFIRMED,https://www.transfermarkt.de/1-fc-nurnberg/kader/verein/4/saison_id/2026/plus/1,1d02eebfb6b905a4b771fed6091258b15847c4bfb1b6d4bd643980220ba21ebd,274313,195262,1376258
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Timo Horn,84938,1993-05-12,1,FIRST,2024-08-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,275285,200316,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Tino Casali,169271,1995-11-14,16,FIRST,2026-07-16,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,256730,0,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Hugo Rölleke,930004,2005-05-06,38,FIRST,2025-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,275311,71383,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Michael Steinwender,375434,2000-05-04,15,FIRST,2026-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,288835,245233,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Philipp Strompf,337031,1998-04-23,3,FIRST,2025-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,275284,264442,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Karol Mets,139304,1993-05-16,5,FIRST,2026-07-17,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,277266,226506,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Yiğit Karademir,796217,2004-04-10,4,FIRST,2026-07-01,2030-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,272312,268651,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Maximilian Wittek,196793,1995-08-21,32,FIRST,2023-08-14,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,275282,224423,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Leon Sawas,1159505,2007-07-11,31,FIRST,2026-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,290131,0,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Jean Manuel Mbom,335003,2000-02-24,8,FIRST,2026-07-01,2029-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,284823,241150,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Sean Klaiber,268113,1994-07-31,2,FIRST,2026-08-31,,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,286273,219814,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Lasse Isbruch,1253286,2008-06-15,39,FIRST,2026-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,287516,0,1376273
GER2,2026/27,2026-09-12,VfL Bochum 1848,80,Mats Pannewig,796221,2004-10-28,24,FIRST,2023-07-01,2028-06-30,,,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,275302,274617,1376273
