league,season,snapshot_date,club_name,external_club_id,player_name,external_player_id,dob,shirt_number,team_type,joined,contract_until,loan_owner_external_club_id,loan_end,status,source_url,source_sha256,fm_id,fifa_id,native_club_id
GER1,2026/27,2026-09-12,Hamburger SV,41,Otto Stange,1058520,2007-02-09,19,FIRST,2024-11-09,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hamburger-sv/kader/verein/41/saison_id/2026/plus/1,b64691692e6ee125bc166e1e2f2766b5b1648b8f0d8bf0281ff1575f23bed386,276431,279213,1376267
GER1,2026/27,2026-09-12,1. FC Köln,3,Jahmai Simpson-Pusey,942497,2005-11-04,22,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,289228,75577,1376275
GER1,2026/27,2026-09-12,1. FC Köln,3,Borna Sosa,293194,1998-01-21,3,FIRST,2026-09-01,2027-06-30,873,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,265166,243388,1376275
GER1,2026/27,2026-09-12,1. FC Köln,3,Tom Krauß,405687,2001-06-22,5,FIRST,2026-07-01,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,277512,251392,1376275
GER1,2026/27,2026-09-12,1. FC Köln,3,Mikey Moore,1011147,2007-08-11,47,FIRST,2026-08-31,2027-06-30,9254,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,288892,72159,1376275
GER1,2026/27,2026-09-12,1. FC Köln,3,Thijs Dallinga,538964,2000-08-03,27,FIRST,2026-08-17,2027-06-30,1025,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,283136,252021,1376275
GER1,2026/27,2026-09-12,1. FC Köln,3,Imad Rondic,464154,1999-02-16,15,FIRST,2025-02-03,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-koln/kader/verein/3/saison_id/2026/plus/1,12a14d27346ee235b404e134f85a38d7a6bdd54c78b986e25f49d9688db94c53,148162,276735,1376275
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Karl Hein,493513,2002-04-13,1,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,280796,248732,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Stefan Smarkalev,1025989,2007-05-14,37,FIRST,,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,280816,79461,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Niklas Stark,162434,1995-04-14,4,FIRST,2022-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,280794,212977,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Moussa Ndiaye,649022,2002-06-18,16,FIRST,2026-09-01,2027-06-30,58,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,235252,271563,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Arthur,977464,2003-03-17,13,FIRST,2026-09-01,2027-06-30,15,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,277069,275028,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Youri Regeer,559324,2003-08-18,44,FIRST,2026-08-31,2027-06-30,610,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,295674,265390,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Dariusz Stalmach,826795,2005-12-08,23,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,276326,265580,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Darwin Soylu,1071244,2007-03-23,34,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,100029,0,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Eren Dinkçi,645774,2001-12-13,18,FIRST,2026-08-17,2027-06-30,60,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,277861,258316,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Paul Erevbenagie,1080555,2007-08-19,38,FIRST,2026-07-04,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,,,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Niclas Füllkrug,75489,1993-02-09,10,FIRST,2026-08-18,2027-06-30,379,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,263481,205431,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Salim Musah,1042472,2006-02-22,29,FIRST,2025-07-06,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,280810,79455,1376271
GER1,2026/27,2026-09-12,SV Werder Bremen,86,Dawid Kownacki,208167,1997-03-14,21,FIRST,2023-07-01,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-werder-bremen/kader/verein/86/saison_id/2026/plus/1,0a7e36159d0c7ffd555ab7f3ffa226b0cf286e7a1a009e2dca794bd509bbd26e,272183,221168,1376271
GER1,2026/27,2026-09-12,FC Schalke 04,33,Maximilian Wöber,263361,1998-02-04,39,FIRST,2026-07-22,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,280791,231838,1376266
GER1,2026/27,2026-09-12,FC Schalke 04,33,Robin Gosens,273132,1994-07-05,8,FIRST,2026-07-17,2027-06-30,430,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,282471,223697,1376266
GER1,2026/27,2026-09-12,FC Schalke 04,33,Dejan Ljubicic,287188,1997-10-08,21,FIRST,2026-01-27,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,263376,240916,1376266
GER1,2026/27,2026-09-12,FC Schalke 04,33,Junior Dina Ebimbe,536482,2000-11-21,29,FIRST,2026-08-07,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,291187,248573,1376266
GER1,2026/27,2026-09-12,FC Schalke 04,33,Adil Aouchiche,569385,2002-07-15,24,FIRST,2026-02-02,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,289289,253102,1376266
GER1,2026/27,2026-09-12,FC Schalke 04,33,Hee-chan Hwang,292246,1996-01-26,7,FIRST,2026-09-01,2027-06-30,543,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,23747,226380,1376266
GER1,2026/27,2026-09-12,FC Schalke 04,33,Edin Dzeko,28396,1986-03-17,10,FIRST,2026-01-22,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,282478,180930,1376266
GER1,2026/27,2026-09-12,SV Elversberg,64,Lukasz Poreba,532169,2000-03-13,8,FIRST,2026-07-01,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,276417,246301,1376432
GER1,2026/27,2026-09-12,SV Elversberg,64,Francis Onyeka,929943,2007-04-29,40,FIRST,2026-07-01,2027-06-30,15,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,275301,70037,1376432
GER1,2026/27,2026-09-12,SV Elversberg,64,Noah Darvich,897480,2006-09-25,10,FIRST,2026-07-01,2027-06-30,79,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,277667,275436,1376432
GER1,2026/27,2026-09-12,SV Elversberg,64,Maurice Krattenmacher,829316,2005-08-11,7,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,272192,268916,1376432
GER1,2026/27,2026-09-12,SV Elversberg,64,Raif Adam,910538,2005-09-07,15,FIRST,2026-01-05,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,287895,247955,1376432
GER1,2026/27,2026-09-12,SV Elversberg,64,Noel Futkeu,675535,2002-12-06,9,FIRST,2026-08-15,2027-06-30,24,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,275406,276660,1376432
GER1,2026/27,2026-09-12,SV Elversberg,64,David Mokwa,974894,2004-05-03,42,FIRST,2026-01-03,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sv-07-elversberg/kader/verein/64/saison_id/2026/plus/1,ac54bb8cfcfed8b072f1b208573d831ba987c384a94a38fe45024bff098be56e,280196,76133,1376432
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Nahuel Noll,600942,2003-03-17,15,FIRST,2026-07-01,2027-06-30,533,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,275750,262322,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Mattes Hansen,694132,2004-05-15,22,FIRST,2023-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,275862,276371,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Tjark Scheller,509650,2002-01-12,25,FIRST,2024-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,275866,278178,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Jano ter Horst,606113,2002-06-19,21,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,276088,276287,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Tristan Zobel,798091,2003-10-04,-,FIRST,2025-07-01,2028-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,272675,77764,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Laurin Ulrich,717465,2005-01-31,28,FIRST,2026-08-16,2027-06-30,79,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,276313,270901,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Sebastian Klaas,378424,1998-06-30,26,FIRST,2022-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,275867,239925,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Luka Duric,685484,2003-06-18,8,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,,0,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Laurin Curda,516978,2001-10-30,17,FIRST,2023-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,275865,276367,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Clemens Lippmann,1148887,2006-06-29,29,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,269699,76291,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Deniz Zeitler,1108022,2006-12-13,38,FIRST,2026-08-10,2027-06-30,533,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,280198,279116,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Oliver Batista Meier,406614,2001-02-16,7,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,276085,244024,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Albert Millgramm,814986,2004-11-12,19,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,288558,0,1376421
GER1,2026/27,2026-09-12,SC Paderborn 07,127,Rayan Philippe,694507,2000-10-23,9,FIRST,2026-09-01,2027-06-30,41,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/sc-paderborn-07/kader/verein/127/saison_id/2026/plus/1,2bc1c2dc6af19cdfe4c15f929f45c9c1b3aeb6d1349fe49c0cbceca9a06d7cde,275632,251961,1376421
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Jonas Adjetey,734676,2003-12-13,18,FIRST,2026-02-02,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,295337,276634,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Cleiton,943237,2003-04-25,33,FIRST,2026-01-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,232087,0,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Saël Kumbedi,951579,2005-03-26,26,FIRST,2026-01-01,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,100008,268312,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Aster Vranckx,503881,2002-10-04,36,FIRST,2021-07-01,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,287365,252027,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Yannick Gerhardt,119277,1994-03-13,31,FIRST,2016-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,100000,212245,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Alessio Besio,659278,2004-03-18,23,FIRST,2026-07-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,271443,263748,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Trevor Benedict,1029413,2007-04-04,43,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,100015,0,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Alexander Bernhardsson,633454,1998-09-08,17,FIRST,2026-08-18,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,100085,255459,1376274
GER2,2026/27,2026-09-12,VfL Wolfsburg,82,Kento Shiogai,1144627,2005-03-26,7,FIRST,2026-01-20,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,293908,74879,1376274
GER2,2026/27,2026-09-12,1. FC Heidenheim 1846,2036,Christian Conteh,530298,1999-08-27,10,FIRST,2026-01-12,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1,36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12,275171,248765,1376302
GER2,2026/27,2026-09-12,1. FC Heidenheim 1846,2036,Alessandro Vogt,987770,2005-02-03,18,FIRST,2026-08-31,2027-06-30,533,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1,36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12,194128,75654,1376302
GER2,2026/27,2026-09-12,1. FC Heidenheim 1846,2036,Maximilian Breunig,584254,2000-08-14,14,FIRST,2024-07-01,2027-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/1-fc-heidenheim-1846/kader/verein/2036/saison_id/2026/plus/1,36e24e4c10d034372cc86f2815daf3eafd1f3551697053d3716bf14e8bbbab12,276307,243537,1376302
GER2,2026/27,2026-09-12,FC St. Pauli,35,Tomoya Ando,610795,1999-01-10,15,FIRST,2026-01-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,55395,0,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,David Nemeth,451906,2001-03-18,4,FIRST,2022-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,277275,252317,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Marcus Mathisen,268216,1996-02-27,6,FIRST,2026-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,276299,228757,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Lars Ritzka,333903,1998-05-07,21,FIRST,2021-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,277279,237884,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Gísli Thórdarson,825960,2004-09-12,5,FIRST,2026-08-07,2027-06-30,238,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,148093,76294,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Marwin Schmitz,1003534,2007-01-07,42,FIRST,2025-01-16,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,277290,75476,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Mathias Rasmussen,268327,1997-11-25,20,FIRST,2026-01-24,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,234988,225266,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Nick Schmidt,1152232,2007-09-12,44,FIRST,2025-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,277294,80734,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Branimir Hrgota,171209,1993-01-12,10,FIRST,2026-07-07,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,275403,209504,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Youssoupha Niang,944331,2006-03-25,7,FIRST,2026-08-27,2027-06-30,3,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,289754,235312,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Scott Banks,596821,2001-09-26,17,FIRST,2024-07-01,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,257159,255312,1376425
GER2,2026/27,2026-09-12,FC St. Pauli,35,Taichi Hara,495752,1999-05-05,18,FIRST,2026-01-31,,,,REVIEW_REQUIRED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,55474,244089,1376425
GER2,2026/27,2026-09-12,Hannover 96,42,Joschua Siewert,1307411,2009-05-24,35,FIRST,,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,,,1376268
GER2,2026/27,2026-09-12,Hannover 96,42,Noah Engelbreth,908951,2005-06-12,22,FIRST,,2029-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,275767,0,1376268
GER2,2026/27,2026-09-12,Hannover 96,42,Mwisho Mhango,1465501,2007-09-15,21,FIRST,2026-01-01,2030-06-30,,,REVIEW_REQUIRED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,287977,212267,1376268
GER2,2026/27,2026-09-12,Hannover 96,42,Karl Steinmann,907082,2005-12-13,16,FIRST,2026-08-25,2027-06-30,60,2027-06-30,REVIEW_REQUIRED,https://www.transfermarkt.de/hannover-96/kader/verein/42/saison_id/2026/plus/1,1215cddc874fab7e50402cb82ad6c5ca92f8ced09d37a9d8569043058176a32f,290146,80776,1376268
