league,club,club_tm_id,player_tm_id,source_player_name,profile_name,dob,native_fm_id,native_fifa_id,native_name,native_dob,native_club_id,target_club_id,status,identity_method,attempts,escalation,source_url,source_sha256,queue_source,queue_source_sha256,profile_retrieved_at,snapshot_date,provenance,candidate_fm_id,candidate_fifa_id,candidate_name,candidate_club_id
CZE1,FK Pardubice,1496,1143628,Martin Reil,Martin Reil,2006-05-05,,,,,,790538,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/martin-reil/profil/spieler/1143628,b10c5f6507a141669a4968d5564a254c8d895fd386ad4d7799446a64f574b560,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12T20:10:58.766272+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/martin-reil/profil/spieler/1143628 sha256=b10c5f6507a141669a4968d5564a254c8d895fd386ad4d7799446a64f574b560; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Pardubice,1496,1381202,Victor Samuel,Victor Elem Samuel,2006-06-29,,,,,,790538,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/victor-samuel/profil/spieler/1381202,06106210ad87e68c9232bbc6514c7249217e6eac184b138c29cdf34d0fca0b96,https://www.transfermarkt.de/fk-pardubice/kader/verein/1496/saison_id/2026/plus/1,ff994ed3554101d4e2a5377d206e013ac142ca4f73f68a0c406e2cc0d305e0ef,2026-09-12T20:12:37.391872+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/victor-samuel/profil/spieler/1381202 sha256=06106210ad87e68c9232bbc6514c7249217e6eac184b138c29cdf34d0fca0b96; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,FK Teplice,814,303440,Laco Takacs,Ladislav Takács,1996-07-15,295259,253695,Ladislav Takács,1996-07-15,786443,786443,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/laco-takacs/profil/spieler/303440,620821fb6a6be523425178c78b5d6c77f533b27b5d5062f5f5548b41b47cfc21,https://www.transfermarkt.de/fk-teplice/kader/verein/814/saison_id/2026/plus/1,d56a4f10e63ee591f34d8043653f8dec1ff43e812697defcdc04274a50cee948,2026-09-12T20:29:35.599105+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/laco-takacs/profil/spieler/303440 sha256=620821fb6a6be523425178c78b5d6c77f533b27b5d5062f5f5548b41b47cfc21; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
CZE1,SK Artis Brünn,24325,1544985,Ismael Sylla,Ge Ismael Nicaise Sylla,2008-02-07,,,,,,790564,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/ismael-sylla/profil/spieler/1544985,b7f3e9aa272961677152a372cea7f95f88b10ad48c91a535d4d1d9c58ba0d8f7,https://www.transfermarkt.de/sk-artis-brunn/kader/verein/24325/saison_id/2026/plus/1,587a867b1b6398028de49094330bc2934f1e7245d3ee79f2003e9ffe6410ac9f,2026-09-12T20:13:19.755670+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/ismael-sylla/profil/spieler/1544985 sha256=b7f3e9aa272961677152a372cea7f95f88b10ad48c91a535d4d1d9c58ba0d8f7; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
CZE1,SK Sigma Olmütz,2311,1111684,John Paul Dembe,John Paul Dembe,2005-07-03,,,,,,786439,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/john-paul-dembe/profil/spieler/1111684,3484103a8184abc58b1c3eac873cd70f2a429db863f6cf20ccd18ce48600d759,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12T20:10:46.696362+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/john-paul-dembe/profil/spieler/1111684 sha256=3484103a8184abc58b1c3eac873cd70f2a429db863f6cf20ccd18ce48600d759; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,Atlético Madrid,13,945763,Dani Martinez,Daniel Martinez Moreno,2004-05-05,,,,,,2949122,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/dani-martinez/profil/spieler/945763,cd4fb4bda33deb76e31267b408699ebc02fae4c21e16e0902f8fa4a3fde2e88f,https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1,336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f,2026-09-12T20:30:31.719446+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/dani-martinez/profil/spieler/945763 sha256=cd4fb4bda33deb76e31267b408699ebc02fae4c21e16e0902f8fa4a3fde2e88f; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,285015,0,Daniel Martínez,2949122
ESP1,Celta Vigo,940,1076815,Javi Rodríguez,Javier Rodríguez Galiano,2003-06-27,,,,,,2949159,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/javi-rodriguez/profil/spieler/1076815,a3837987724c154dc4d30cf780aeb32c0a4fd259bfbd5399b03615e63cf948bd,https://www.transfermarkt.de/celta-vigo/kader/verein/940/saison_id/2026/plus/1,24c5622bc31c4ccddb0a3e4cccec59cb68030ee83522bc8b21c9a65048abb3a6,2026-09-12T20:30:40.800622+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/javi-rodriguez/profil/spieler/1076815 sha256=a3837987724c154dc4d30cf780aeb32c0a4fd259bfbd5399b03615e63cf948bd; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,283252,279027,Javier Rodríguez,2949159
ESP1,Deportivo A Coruña,897,453704,Álvaro Ferllo,Álvaro Fernández Llorente,1998-04-13,,,,,,2949127,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/alvaro-ferllo/profil/spieler/453704,0005d0dc39f85f3cebec0b2eba809e611a426f9d841638ec859e700b92553551,https://www.transfermarkt.de/deportivo-a-coruna/kader/verein/897/saison_id/2026/plus/1,7550b0f31442bf21d6149b2642a4ee1c6a58307c97068ea0c26d45e205ddb6c5,2026-09-12T20:29:46.676787+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/alvaro-ferllo/profil/spieler/453704 sha256=0005d0dc39f85f3cebec0b2eba809e611a426f9d841638ec859e700b92553551; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,Deportivo Alavés,1108,175446,Jonny Otto,Jonathan Castro Otto,1994-03-03,,,,,,2949141,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/jonny-otto/profil/spieler/175446,8167a0072d69e483a108dfab62f9863d488149abcac44f5f6687ae4234f949e4,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,2026-09-12T20:29:30.638220+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/jonny-otto/profil/spieler/175446 sha256=8167a0072d69e483a108dfab62f9863d488149abcac44f5f6687ae4234f949e4; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,283825,210455,Jonny,2949141
ESP1,Deportivo Alavés,1108,431190,Carlos Protesoni,Carlos Nahuel Benavidez Protesoni,1998-03-30,,,,,,2949141,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/carlos-protesoni/profil/spieler/431190,d98568c83361f080db62a6b4ec2a92433ef82d09a6dd6eb31b90654d3b229434,https://www.transfermarkt.de/deportivo-alaves/kader/verein/1108/saison_id/2026/plus/1,06d4598c609cd72aa3bf8bb397dd9ae34b37f736115a6b54149329247d4b6814,2026-09-12T20:29:44.805681+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/carlos-protesoni/profil/spieler/431190 sha256=d98568c83361f080db62a6b4ec2a92433ef82d09a6dd6eb31b90654d3b229434; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,283828,244948,Carlos Benavídez,2949141
ESP1,Espanyol Barcelona,714,1178721,Rafel Bauzà,Rafel Bauzà Sureda,2005-01-30,,,,,,2949125,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/rafel-bauza/profil/spieler/1178721,a37c9f73d12d58edb849b075c7e38484a6db621e0f8b7c5c0dcd3635340fe401,https://www.transfermarkt.de/espanyol-barcelona/kader/verein/714/saison_id/2026/plus/1,f5fd71d6b5ea7b87f29f37eb3da79bb27abc3bb54aefcdd2f5ded14c3919697d,2026-09-12T20:11:16.679350+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/rafel-bauza/profil/spieler/1178721 sha256=a37c9f73d12d58edb849b075c7e38484a6db621e0f8b7c5c0dcd3635340fe401; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,FC Málaga,1084,1057394,Rafa Rodríguez,Rafael Rodríguez Ruiz,2003-07-10,,,,,,2949129,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/rafa-rodriguez/profil/spieler/1057394,748423d042e5cadb46212b7c80b3950e50cca20bda2964d1fbcd9019a68dd27a,https://www.transfermarkt.de/fc-malaga/kader/verein/1084/saison_id/2026/plus/1,010cc01e9ffddb589e8d4eee92742f40620b134f4175b7670f0053ce4e9c9309,2026-09-12T20:30:36.792491+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/rafa-rodriguez/profil/spieler/1057394 sha256=748423d042e5cadb46212b7c80b3950e50cca20bda2964d1fbcd9019a68dd27a; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,FC Sevilla,368,1055220,Fran González,Francisco Javier González Pérez,2005-06-24,,,,,,2949138,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/fran-gonzalez/profil/spieler/1055220,e244dd6c391d697c27db0e2a558125bc4aa7f82d6026fe2b632744860cc4552f,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,2026-09-12T20:30:35.909208+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/fran-gonzalez/profil/spieler/1055220 sha256=e244dd6c391d697c27db0e2a558125bc4aa7f82d6026fe2b632744860cc4552f; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,281753,278394,Francisco González,2949138
ESP1,FC Sevilla,368,357628,Alfon González,Alfonso González Martínez,1999-05-04,,,,,,2949138,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/alfon-gonzalez/profil/spieler/357628,958049c6ceb92413578fcd755664c9b3c7fad0fb68f46c2f023b3658e964d3bd,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,2026-09-12T20:29:39.659498+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/alfon-gonzalez/profil/spieler/357628 sha256=958049c6ceb92413578fcd755664c9b3c7fad0fb68f46c2f023b3658e964d3bd; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,281324,243034,Alfonso González,2949138
ESP1,FC Sevilla,368,639733,Peque Fernández,Gerard Fernández Castellano,2002-10-04,,,,,,2949138,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/peque-fernandez/profil/spieler/639733,513c83051ef53a9c560c9d798d0bb01638d70e40200239327d9a9c918c0461dc,https://www.transfermarkt.de/fc-sevilla/kader/verein/368/saison_id/2026/plus/1,3d82cb81b17e3c88b8c27f6603b222e965a349dcb68187b46e8ce65da5194abd,2026-09-12T20:30:01.054125+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/peque-fernandez/profil/spieler/639733 sha256=513c83051ef53a9c560c9d798d0bb01638d70e40200239327d9a9c918c0461dc; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,FC Villarreal,1050,842420,Nathan Saliba,Nathan-Dylan Saliba,2004-02-07,235253,260398,Nathan-Dylan Saliba,2004-02-07,2949140,2949140,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/nathan-saliba/profil/spieler/842420,a56e57470a31fad89783866360802030b96c67143539b19f864d7f94cc5900ae,https://www.transfermarkt.de/fc-villarreal/kader/verein/1050/saison_id/2026/plus/1,76215b82832fece6d6de93123ad795d49311f510fff19b98aff2b25509707ccd,2026-09-12T20:30:22.061187+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/nathan-saliba/profil/spieler/842420 sha256=a56e57470a31fad89783866360802030b96c67143539b19f864d7f94cc5900ae; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
ESP1,Real Betis Sevilla,150,341264,Fran García,Francisco José García Torres,1999-08-14,,,,,,2949133,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/fran-garcia/profil/spieler/341264,729ecb7ecc648e77f08151fb321dc499eed8dac9f4b617f8a99ca0151c20fea3,https://www.transfermarkt.de/real-betis-sevilla/kader/verein/150/saison_id/2026/plus/1,2aaeb64f077be646ab6ba33019bafa8f7b5b68e0e5fcd67c1dde6bed8f42133c,2026-09-12T20:29:37.648720+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/fran-garcia/profil/spieler/341264 sha256=729ecb7ecc648e77f08151fb321dc499eed8dac9f4b617f8a99ca0151c20fea3; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,281737,246606,Francisco García,2949133
ESP1,UD Levante,3368,1371830,Nacho Pérez,Nacho Pérez Gómez,2008-08-29,,,,,,2949128,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/nacho-perez/profil/spieler/1371830,9ba7a598637306d5250875c10141e7ca55efc08ea80dca15bef47ccd4a61b397,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,2026-09-12T20:12:33.376587+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/nacho-perez/profil/spieler/1371830 sha256=9ba7a598637306d5250875c10141e7ca55efc08ea80dca15bef47ccd4a61b397; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,UD Levante,3368,1476132,Marc Santos,Marc Santos Gavilán,2010-11-09,,,,,,2949128,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/marc-santos/profil/spieler/1476132,9eefd59fa12a70ffd0c2df812fe8fdec20e500bb50dd1c4443eb2536138933f6,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,2026-09-12T20:13:07.077239+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/marc-santos/profil/spieler/1476132 sha256=9eefd59fa12a70ffd0c2df812fe8fdec20e500bb50dd1c4443eb2536138933f6; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
ESP1,UD Levante,3368,341263,Adrián Dela,Adrián de la Fuente Barquilla,1999-02-26,,,,,,2949128,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/adrian-dela/profil/spieler/341263,5f92c5d4f201739d35e3048b8252fdd53273d0de0cd6ee5b01ea137a38b323a7,https://www.transfermarkt.de/ud-levante/kader/verein/3368/saison_id/2026/plus/1,53cacbbeea38cb2a390a7eeec2d36d336b94cb75602793ff1a9bacce28891775,2026-09-12T20:29:36.697267+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/adrian-dela/profil/spieler/341263 sha256=5f92c5d4f201739d35e3048b8252fdd53273d0de0cd6ee5b01ea137a38b323a7; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,281182,245290,Adrián de la Fuente,2949128
FRA1,AJ Auxerre,290,1205629,Ackah-Tidiane Zoukrou,Ackah-Tidiane Thiongane-Zoukrou,2008-09-13,284554,0,Ackah-Tidiane Thiongane-Zoukrou,2008-09-13,1179654,1179654,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/ackah-tidiane-zoukrou/profil/spieler/1205629,8d34f2f5e6131c1891574474a0760d8ec9be77eda7986bdbda0a7fbab3823a2b,https://www.transfermarkt.de/aj-auxerre/kader/verein/290/saison_id/2026/plus/1,bc56be6a329e8d45adc245c1a0891dc5af443b78ade6319a110e2ae8c5f635c2,2026-09-12T20:30:46.798331+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/ackah-tidiane-zoukrou/profil/spieler/1205629 sha256=8d34f2f5e6131c1891574474a0760d8ec9be77eda7986bdbda0a7fbab3823a2b; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
FRA1,AJ Auxerre,290,1265965,Xiangxin Wei,魏祥鑫,2008-03-05,,,,,,1179654,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/xiangxin-wei/profil/spieler/1265965,35abc1571293fccfc3d2bdfdf0fb6971afa3a21f58bda6d7dc5e87015c19d09a,https://www.transfermarkt.de/aj-auxerre/kader/verein/290/saison_id/2026/plus/1,bc56be6a329e8d45adc245c1a0891dc5af443b78ade6319a110e2ae8c5f635c2,2026-09-12T20:11:51.714909+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/xiangxin-wei/profil/spieler/1265965 sha256=35abc1571293fccfc3d2bdfdf0fb6971afa3a21f58bda6d7dc5e87015c19d09a; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
FRA1,ESTAC Troyes,1095,1523861,Yacouba Koné,Yacouba Koné,2007-06-21,,,,,,1179683,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/yacouba-kone/profil/spieler/1523861,6998e422c4a7fc1c8c302e0b08f793f5827df38d00cd2c512121aa9c62242cba,https://www.transfermarkt.de/estac-troyes/kader/verein/1095/saison_id/2026/plus/1,3de2a4a4e2246fa33a1e94b81459db264308feb0d186d61173bb4ee72e627faa,2026-09-12T20:13:16.699312+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/yacouba-kone/profil/spieler/1523861 sha256=6998e422c4a7fc1c8c302e0b08f793f5827df38d00cd2c512121aa9c62242cba; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
FRA1,FC Lorient,1158,1074628,Arthur Avom,Arthur Avom Ebong,2004-12-15,290610,69997,Arthur Avom Ebong,2004-12-15,1179673,1179673,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/arthur-avom/profil/spieler/1074628,722ce27365c7d258ddc018bd98d486eed3c5fbab52c066571b73a1693cb795e7,https://www.transfermarkt.de/fc-lorient/kader/verein/1158/saison_id/2026/plus/1,8985aded9368fca7ce5d7744ed4210e43a27554002fd29e32ed7f2454f7c3087,2026-09-12T20:30:39.707641+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/arthur-avom/profil/spieler/1074628 sha256=722ce27365c7d258ddc018bd98d486eed3c5fbab52c066571b73a1693cb795e7; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
FRA1,FC Lorient,1158,704456,Nosa Edward Obaretin,Nosa Edward Obaretin,2003-01-26,,,,,,1179673,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/nosa-edward-obaretin/profil/spieler/704456,1dd679bf34aa81bee3f54c59e5c36fbc05f4896e849abe58759d9feb343df342,https://www.transfermarkt.de/fc-lorient/kader/verein/1158/saison_id/2026/plus/1,8985aded9368fca7ce5d7744ed4210e43a27554002fd29e32ed7f2454f7c3087,2026-09-12T20:30:11.039126+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/nosa-edward-obaretin/profil/spieler/704456 sha256=1dd679bf34aa81bee3f54c59e5c36fbc05f4896e849abe58759d9feb343df342; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,,,,
FRA1,FC Lorient,1158,722375,Srdjan Kuzmic,Srđan Kuzmić,2004-01-16,284831,277593,Srđan Kuzmić,2004-01-16,1179673,1179673,CONFIRMED,EXACT_PROFILE_DOB_NAME,fresh_profile_capture;native08_bridge,,https://www.transfermarkt.de/srdjan-kuzmic/profil/spieler/722375,43b0b15b706fc26af7395d83ce977c079160ed5052b0f05966a873304aa1f06e,https://www.transfermarkt.de/fc-lorient/kader/verein/1158/saison_id/2026/plus/1,8985aded9368fca7ce5d7744ed4210e43a27554002fd29e32ed7f2454f7c3087,2026-09-12T20:30:12.039346+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/srdjan-kuzmic/profil/spieler/722375 sha256=43b0b15b706fc26af7395d83ce977c079160ed5052b0f05966a873304aa1f06e; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv matched by EXACT_PROFILE_DOB_NAME,,,,
FRA1,FC Stade Rennes,273,1227106,Elías Legendre Quiñónez,Elías Alexander Legendre Quiñónez,2008-04-22,,,,,,1179656,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/elias-legendre-quinonez/profil/spieler/1227106,93f2bd5d914a5392115f026e8a5758a2e47f10954dfe3ff7fdc6b3559db9ea79,https://www.transfermarkt.de/fc-stade-rennes/kader/verein/273/saison_id/2026/plus/1,00eacc4de7646d87b15affe96598d94d3f9f10626f41f9831e67065e98b85395,2026-09-12T20:30:48.989112+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/elias-legendre-quinonez/profil/spieler/1227106 sha256=93f2bd5d914a5392115f026e8a5758a2e47f10954dfe3ff7fdc6b3559db9ea79; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,292178,0,Elías Legendre,1179656
FRA1,FC Stade Rennes,273,551505,Mousa Al-Tamari,"Mousa Mohammad Mousa Sulaiman Al-Tamari, موسى محمد موسى سليمان التعمري",1997-06-10,,,,,,1179656,REVIEW_REQUIRED,REVIEW_REQUIRED_AFTER_TWO_ATTEMPTS,fresh_profile_capture:NO_MATCH;native08_bridge:NO_UNIQUE_MATCH,Sol,https://www.transfermarkt.de/mousa-al-tamari/profil/spieler/551505,4ab469dfa7e9ab35a217c6fcb57c45751d382443f1add855c2c43662a401197a,https://www.transfermarkt.de/fc-stade-rennes/kader/verein/273/saison_id/2026/plus/1,00eacc4de7646d87b15affe96598d94d3f9f10626f41f9831e67065e98b85395,2026-09-12T20:29:56.203209+00:00,2026-09-12,Transfermarkt profile https://www.transfermarkt.de/mousa-al-tamari/profil/spieler/551505 sha256=4ab469dfa7e9ab35a217c6fcb57c45751d382443f1add855c2c43662a401197a; Native08 reread C:/FM27CommunityOverhaul/data/generated/native08-integrated-20260912-01-reread/native_players.csv produced no safe unique identity,292155,259191,Mousa Tamari,1179656
