player_tm_id,player,full_name,dob,club_tm_id,club,shirt_number,joined,contract_until,position,foot,height,nationality_text,loan_owner_tm_id,loan_owner,owner_contract_until,profile_notes,source_status,source,source_sha256,retrieved_at,snapshot_date,imported_at
1086381,Erick Nunes,,2004-02-29,520,Cercle Brügge,8,2025-07-01,2029-06-30,Mittelfeld - Rechtes Mittelfeld,rechts,"1,80 m",Brasilien,,,,"Vollständiger Name: Erick Nunes Barbosa dos Santos Geb./Alter: 29.02.2004 (22) Geburtsort: São Paulo Größe: 1,80 m Staatsbürgerschaft: Brasilien Position: Mittelfeld - Rechtes Mittelfeld Fuß: rechts Spielerberater: TINMO Aktueller Verein: Cercle Brügge Im Team seit: 01.07.2025 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/erick-nunes/profil/spieler/1086381,652cb2588f81bafc1d6ec1b37e98d4be542542a9ac03a88da6fe325742373258,2026-09-12T20:10:35.506342+00:00,2026-09-12,2026-09-12T20:15:46.963242+00:00
1086590,Alejandro Cichero,Alejandro Gabriel Cichero Terrero,2006-07-11,48428,FC Paradiso,,2026-09-08,2027-06-30,Sturm - Mittelstürmer,rechts,"1,96 m",Venezuela Italien,8970,Frosinone Calcio,,"Name im Heimatland: Alejandro Gabriel Cichero Terrero Geb./Alter: 11.07.2006 (20) Geburtsort: Caracas, Distrito Capital Größe: 1,96 m Staatsbürgerschaft: Venezuela Italien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: AS1 Aktueller Verein: FC Paradiso Im Team seit: 08.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Frosinone Calcio Vertrag dort bis: -",CONFIRMED,https://www.transfermarkt.de/alejandro-cichero/profil/spieler/1086590,8f6f8b7bb0586624fd94e28df2705efa1886d481c7598dbe0838e5a52828c9d5,2026-09-12T20:10:36.573320+00:00,2026-09-12,2026-09-12T20:15:47.157627+00:00
1086915,Abdelraffie Benzzine,,2006-04-04,1434,SC Telstar,24,2025-07-01,,Abwehr - Innenverteidiger,,,Niederlande Marokko,,,,Geb./Alter: 04.04.2006 (20) Staatsbürgerschaft: Niederlande Marokko Position: Abwehr - Innenverteidiger Aktueller Verein: SC Telstar Im Team seit: 01.07.2025 Vertrag bis: -,CONFIRMED,https://www.transfermarkt.de/abdelraffie-benzzine/profil/spieler/1086915,73c64a2a986132fcb619427353fa1184b048ef61d560a6047edeecf81c409d4a,2026-09-12T20:10:37.523412+00:00,2026-09-12,2026-09-12T20:15:47.341109+00:00
1087842,Rayan Lucas,,2005-01-03,2521,FC Alverca,35,2026-08-05,2030-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,85 m",Brasilien,,,,"Vollständiger Name: Rayan Lucas Marques de Souza Geb./Alter: 03.01.2005 (21) Geburtsort: Rio de Janeiro Größe: 1,85 m Staatsbürgerschaft: Brasilien Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: Roc Nation Sports Aktueller Verein: FC Alverca Im Team seit: 05.08.2026 Vertrag bis: 30.06.2030 Social Media:",CONFIRMED,https://www.transfermarkt.de/rayan-lucas/profil/spieler/1087842,3eb8740a77333f87b664d8238536feb7c2495ee9eaaf8c6168c850eec60303c2,2026-09-12T20:10:38.574390+00:00,2026-09-12,2026-09-12T20:15:47.532463+00:00
1091608,Fernando,,2005-04-12,2423,CD Santa Clara,7,2026-02-02,2029-06-30,Sturm - Mittelstürmer,rechts,"1,75 m",Brasilien,,,,"Vollständiger Name: Luis Fernando Santos Oliveira Geb./Alter: 12.04.2005 (21) Geburtsort: São Bernardo do Campo Größe: 1,75 m Staatsbürgerschaft: Brasilien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: LA Football ... Aktueller Verein: CD Santa Clara Im Team seit: 02.02.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/fernando/profil/spieler/1091608,b22c55f2723e0012af6107fe1f703ecb45c40f440ffb2b93b737bd5359937b3f,2026-09-12T20:10:39.594941+00:00,2026-09-12,2026-09-12T20:15:47.728663+00:00
1092429,João Almeida,João Vitor da Silva Almeida,2006-01-16,1164,FC Le Mans,12,2026-09-07,2027-06-30,Abwehr - Linker Verteidiger,links,"1,78 m",Brasilien,776,Coritiba FC,2029-12-31,"Name im Heimatland: João Vitor da Silva Almeida Geb./Alter: 16.01.2006 (20) Geburtsort: Colombo Größe: 1,78 m Staatsbürgerschaft: Brasilien Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: WELT Football Agency Aktueller Verein: FC Le Mans Im Team seit: 07.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Coritiba FC Vertrag dort bis: 31.12.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/joao-almeida/profil/spieler/1092429,fa7798339c434e483515172215b79c29ba6f375f172cb3a236187baa39aa19c6,2026-09-12T20:10:40.678397+00:00,2026-09-12,2026-09-12T20:15:47.912989+00:00
1093061,Santi Verdi,,2008-05-05,2420,Vitória Guimarães SC,56,2026-07-01,2031-06-30,Mittelfeld - Zentrales Mittelfeld,rechts,"1,78 m",Portugal,,,,"Vollständiger Name: Santiago Verdi Oliveira Silva Geb./Alter: 05.05.2008 (18) Geburtsort: Guimarães Größe: 1,78 m Staatsbürgerschaft: Portugal Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: Footleet Aktueller Verein: Vitória Guimarães SC Im Team seit: 01.07.2026 Vertrag bis: 30.06.2031 Letzte Verlängerung: 27.07.2026 Social Media:",CONFIRMED,https://www.transfermarkt.de/santi-verdi/profil/spieler/1093061,5f9b55be0b52b4330910a70797c48e1324fb081724deb3dbf0fe5febfb7cf285,2026-09-12T20:10:41.577334+00:00,2026-09-12,2026-09-12T20:15:48.093030+00:00
1100298,Francisco Silva,Francisco Freitas Silva,2007-02-08,67837,CS Marítimo U23,16,2025-07-01,2027-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,82 m",Portugal,,,,"Name im Heimatland: Francisco Freitas Silva Geb./Alter: 08.02.2007 (19) Geburtsort: Funchal Größe: 1,82 m Staatsbürgerschaft: Portugal Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: Sferico Sports ... Aktueller Verein: CS Marítimo U23 Im Team seit: 01.07.2025 Vertrag bis: 30.06.2027 2. Verein: CS Marítimo (#16)",CONFIRMED,https://www.transfermarkt.de/francisco-silva/profil/spieler/1100298,af7b1cfac2e0aa0b0d95c021d4f6e7af4a1a863ef63a1d3aea6a6a0089011bae,2026-09-12T20:10:42.590627+00:00,2026-09-12,2026-09-12T20:15:48.266687+00:00
1102159,José Silva,José Augusto Silva,2005-08-20,2424,Gil Vicente FC,2,2026-07-07,2029-06-30,Abwehr - Rechter Verteidiger,rechts,"1,80 m",Portugal,,,,"Name im Heimatland: José Augusto Silva Geb./Alter: 20.08.2005 (21) Geburtsort: Cascais Größe: 1,80 m Staatsbürgerschaft: Portugal Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: CAA Base Ltd Aktueller Verein: Gil Vicente FC Im Team seit: 07.07.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/jose-silva/profil/spieler/1102159,c27a849ca82da4e6209bd167f69b5f9e8fd32361d92ce0fd77034e9b81d34dbc,2026-09-12T20:10:43.718309+00:00,2026-09-12,2026-09-12T20:15:48.504190+00:00
1106645,Terence Lantveld,,2006-12-29,1435,Go Ahead Eagles Deventer,35,2026-07-01,2028-06-30,Abwehr - Linker Verteidiger,links,,Niederlande,,,,Geb./Alter: 29.12.2006 (19) Staatsbürgerschaft: Niederlande Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: PUM Aktueller Verein: Go Ahead Eagles Deventer Im Team seit: 01.07.2026 Vertrag bis: 30.06.2028 Vertragsoption: vereinsseitig 1 Jahr Letzte Verlängerung: 17.08.2026,CONFIRMED,https://www.transfermarkt.de/terence-lantveld/profil/spieler/1106645,35845058014fc8be4352612983cd057aeb89ad94b69b5f8951ce7d37d3193f41,2026-09-12T20:10:44.645334+00:00,2026-09-12,2026-09-12T20:15:48.696939+00:00
1108145,Cheick Oumar Konaté,,2004-04-02,28643,SK Beveren,25,2026-09-03,2028-06-30,Abwehr - Rechter Verteidiger,rechts,"1,73 m",Mali,,,,"Geb./Alter: 02.04.2004 (22) Geburtsort: Bamako Größe: 1,73 m Staatsbürgerschaft: Mali Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: BLACKSKILL Aktueller Verein: SK Beveren Im Team seit: 03.09.2026 Vertrag bis: 30.06.2028 Vertragsoption: vereinsseitig 1 Jahr Social Media:",CONFIRMED,https://www.transfermarkt.de/cheick-oumar-konate/profil/spieler/1108145,50c969c8fe96a5914d724d67a4ad681d401e88dd35e442fa3cfd680845e3e98b,2026-09-12T20:10:45.558193+00:00,2026-09-12,2026-09-12T20:15:48.929775+00:00
1111684,John Paul Dembe,,2005-07-03,2311,SK Sigma Olmütz,17,2026-01-18,,Sturm - Mittelstürmer,,"1,91 m",Uganda,,,,"Geb./Alter: 03.07.2005 (21) Geburtsort: Kampala Größe: 1,91 m Staatsbürgerschaft: Uganda Position: Sturm - Mittelstürmer Aktueller Verein: SK Sigma Olmütz Im Team seit: 18.01.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/john-paul-dembe/profil/spieler/1111684,3484103a8184abc58b1c3eac873cd70f2a429db863f6cf20ccd18ce48600d759,2026-09-12T20:10:46.696362+00:00,2026-09-12,2026-09-12T20:15:49.129339+00:00
1115586,Vaclav Zahradnicek,Václav Zahradníček,2006-02-26,6038,SK Sigma Olmütz B,80,2025-01-01,2027-06-30,Mittelfeld - Zentrales Mittelfeld,,,Tschechien,,,,Name im Heimatland: Václav Zahradníček Geb./Alter: 26.02.2006 (20) Staatsbürgerschaft: Tschechien Position: Mittelfeld - Zentrales Mittelfeld Aktueller Verein: SK Sigma Olmütz B Im Team seit: 01.01.2025 Vertrag bis: 30.06.2027 2. Verein: SK Sigma Olmütz (#80),CONFIRMED,https://www.transfermarkt.de/vaclav-zahradnicek/profil/spieler/1115586,d5d0c643a688fa70e407f8058391e5bf43c0f36a2a04bfd18236205d50edf6dc,2026-09-12T20:10:47.578332+00:00,2026-09-12,2026-09-12T20:15:49.316098+00:00
1115680,David Grygera,,2005-06-21,13905,FC Zlin B,21,2024-07-01,,Abwehr - Rechter Verteidiger,,,Tschechien,,,,Geb./Alter: 21.06.2005 (21) Staatsbürgerschaft: Tschechien Position: Abwehr - Rechter Verteidiger Aktueller Verein: FC Zlin B Im Team seit: 01.07.2024 Vertrag bis: - 2. Verein: FC Zlin (#21),CONFIRMED,https://www.transfermarkt.de/david-grygera/profil/spieler/1115680,90fd606acac456f6650f5676ccdb510644b7c29e9a4803f2bfa87271e0f501ae,2026-09-12T20:10:48.672365+00:00,2026-09-12,2026-09-12T20:15:49.490993+00:00
1118347,Juan Arizala,Juan David Arizala Micolta,2005-10-10,410,Udinese Calcio,20,2026-01-06,2030-06-30,Mittelfeld - Linkes Mittelfeld,links,"1,83 m",Kolumbien,,,,"Name im Heimatland: Juan David Arizala Micolta Geb./Alter: 10.10.2005 (20) Geburtsort: El Charco Größe: 1,83 m Staatsbürgerschaft: Kolumbien Position: Mittelfeld - Linkes Mittelfeld Fuß: links Spielerberater: JUAN CARLOS TORRES Aktueller Verein: Udinese Calcio Im Team seit: 06.01.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/juan-arizala/profil/spieler/1118347,f167cea88fbb52ee13cc717f64bd8bdb8df087e1553b153bcd3279c811238738,2026-09-12T20:10:49.778776+00:00,2026-09-12,2026-09-12T20:15:49.724394+00:00
1119840,Noah Donkor,Noah Donkor Znamensky,2006-11-25,1095,ESTAC Troyes,31,2026-07-01,2029-06-30,Abwehr - Rechter Verteidiger,rechts,"1,78 m",Frankreich Ghana,,,,"Name im Heimatland: Noah Donkor Znamensky Geb./Alter: 25.11.2006 (19) Geburtsort: Montfermeil Größe: 1,78 m Staatsbürgerschaft: Frankreich Ghana Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Familienangehörige Aktueller Verein: ESTAC Troyes Im Team seit: 01.07.2026 Vertrag bis: 30.06.2029 Letzte Verlängerung: 14.05.2026",CONFIRMED,https://www.transfermarkt.de/noah-donkor/profil/spieler/1119840,92241be389eda3c808aaf40159444a3e8eb2ed799fca45eb239227b0122ddaaa,2026-09-12T20:10:50.501821+00:00,2026-09-12,2026-09-12T20:15:49.909450+00:00
1126043,Jiri Stefan,Jiří Štefan,2006-07-09,13905,FC Zlin B,3,2025-07-01,,Mittelfeld - Zentrales Mittelfeld,,,Tschechien,,,,Name im Heimatland: Jiří Štefan Geb./Alter: 09.07.2006 (20) Staatsbürgerschaft: Tschechien Position: Mittelfeld - Zentrales Mittelfeld Aktueller Verein: FC Zlin B Im Team seit: 01.07.2025 Vertrag bis: - 2. Verein: FC Zlin (#3),CONFIRMED,https://www.transfermarkt.de/jiri-stefan/profil/spieler/1126043,b052c44fcb551b437c0796af04d8a1ae65b737a85a6c0547b7c561856fd8c97a,2026-09-12T20:10:51.570413+00:00,2026-09-12,2026-09-12T20:15:50.083510+00:00
1126044,Filip Dornak,Filip Dorňák,2006-07-23,13905,FC Zlin B,13,2025-07-01,,Sturm - Linksaußen,,,Tschechien,,,,Name im Heimatland: Filip Dorňák Geb./Alter: 23.07.2006 (20) Staatsbürgerschaft: Tschechien Position: Sturm - Linksaußen Aktueller Verein: FC Zlin B Im Team seit: 01.07.2025 Vertrag bis: - Letzte Verlängerung: 31.03.2025 2. Verein: FC Zlin (#13),CONFIRMED,https://www.transfermarkt.de/filip-dornak/profil/spieler/1126044,e61b495d1868fb39f4088ef637697c9deb8d5b4cf2d74b16ae85ab3d4b05c9db,2026-09-12T20:10:52.588658+00:00,2026-09-12,2026-09-12T20:15:50.256540+00:00
1133733,Yaya Diémé,,2007-10-16,7968,Racing Straßburg B,35,2026-01-05,2030-06-30,Sturm - Rechtsaußen,links,"1,80 m",Senegal,,,,"Geb./Alter: 16.10.2007 (18) Geburtsort: Bandjikaky Größe: 1,80 m Staatsbürgerschaft: Senegal Position: Sturm - Rechtsaußen Fuß: links Spielerberater: BMG Aktueller Verein: Racing Straßburg B Im Team seit: 05.01.2026 Vertrag bis: 30.06.2030 2. Verein: Racing Straßburg (#34) Social Media:",CONFIRMED,https://www.transfermarkt.de/yaya-dieme/profil/spieler/1133733,612fbc5c7cff76f7218cc1b68e01d04c7ac4df648fbbff98550046d8453d69cb,2026-09-12T20:10:53.711215+00:00,2026-09-12,2026-09-12T20:15:50.449583+00:00
1134199,Daniel Banjaqui,Daniel Armando Fonseca da Silva Banjaqui,2008-03-24,10330,Benfica Lissabon B,58,2025-07-01,2031-06-30,Abwehr - Rechter Verteidiger,rechts,"1,84 m",Portugal Guinea-Bissau,,,,"Name im Heimatland: Daniel Armando Fonseca da Silva Banjaqui Geb./Alter: 24.03.2008 (18) Geburtsort: Lisboa Größe: 1,84 m Staatsbürgerschaft: Portugal Guinea-Bissau Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Team of Future Aktueller Verein: Benfica Lissabon B Im Team seit: 01.07.2025 Vertrag bis: 30.06.2031 Letzte Verlängerung: 02.04.2026 2. Verein: Benfica Lissabon (#58) 3. Verein: SL Benfica Youth League (#2)",CONFIRMED,https://www.transfermarkt.de/daniel-banjaqui/profil/spieler/1134199,1713a5fc6ec2f6e5020d226bf300a9db4f0ee3a73d294a4d07449a4bedff576f,2026-09-12T20:10:54.675825+00:00,2026-09-12,2026-09-12T20:15:50.695228+00:00
1135426,Aaron Ibrahim,,2008-08-02,1096,Royal Antwerpen FC,46,2026-07-01,,Abwehr - Linker Verteidiger,links,,Belgien,,,,Geb./Alter: 02.08.2008 (18) Staatsbürgerschaft: Belgien Position: Abwehr - Linker Verteidiger Fuß: links Aktueller Verein: Royal Antwerpen FC Im Team seit: 01.07.2026 Vertrag bis: - Letzte Verlängerung: 07.07.2026 2. Verein: Young Reds (#46) Social Media:,CONFIRMED,https://www.transfermarkt.de/aaron-ibrahim/profil/spieler/1135426,2f56bd0a66c27be6f823d7fa5276cde70c4a482124b93a326392e0af56db2e2a,2026-09-12T20:10:55.747121+00:00,2026-09-12,2026-09-12T20:15:50.880480+00:00
1137815,Sebbe Gheerardyns,,2005-01-11,520,Cercle Brügge,75,2026-07-01,2027-06-30,Abwehr - Innenverteidiger,links,,Belgien,,,,Geb./Alter: 11.01.2005 (21) Staatsbürgerschaft: Belgien Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: Eleven Plus Aktueller Verein: Cercle Brügge Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 Letzte Verlängerung: 16.04.2026 2. Verein: Jong Cercle (#75),CONFIRMED,https://www.transfermarkt.de/sebbe-gheerardyns/profil/spieler/1137815,ef239788eca827eea14457a55b5ef573375822456a7e3d36f26a47883629418e,2026-09-12T20:10:56.695236+00:00,2026-09-12,2026-09-12T20:15:51.066794+00:00
1140173,Stepan Ponikelsky,Štěpán Ponikelský,2007-06-25,37466,FC Hradec Kralove B,8,2026-01-01,,Mittelfeld - Zentrales Mittelfeld,,,Tschechien,,,,Name im Heimatland: Štěpán Ponikelský Geb./Alter: 25.06.2007 (19) Staatsbürgerschaft: Tschechien Position: Mittelfeld - Zentrales Mittelfeld Spielerberater: Int. Sport ... Aktueller Verein: FC Hradec Kralove B Im Team seit: 01.01.2026 Vertrag bis: - 2. Verein: FC Hradec Kralove (#22),CONFIRMED,https://www.transfermarkt.de/stepan-ponikelsky/profil/spieler/1140173,e8be259ed749dc43328315b0f34bf691c7080484b91299c0f811e5a595187fcd,2026-09-12T20:10:57.544000+00:00,2026-09-12,2026-09-12T20:15:51.252365+00:00
1143628,Martin Reil,,2006-05-05,40315,FK Pardubice B,19,2025-07-01,,Sturm - Rechtsaußen,,,Tschechien,,,,Geb./Alter: 05.05.2006 (20) Staatsbürgerschaft: Tschechien Position: Sturm - Rechtsaußen Spielerberater: Int. Sport ... Aktueller Verein: FK Pardubice B Im Team seit: 01.07.2025 Vertrag bis: - Letzte Verlängerung: 28.05.2026 2. Verein: FK Pardubice (#27),CONFIRMED,https://www.transfermarkt.de/martin-reil/profil/spieler/1143628,b10c5f6507a141669a4968d5564a254c8d895fd386ad4d7799446a64f574b560,2026-09-12T20:10:58.766272+00:00,2026-09-12,2026-09-12T20:15:51.427432+00:00
1144938,Alvin Petit Dol,,2006-11-07,10820,AJ Auxerre B,,2025-07-01,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,93 m",Frankreich Haiti,,,,"Geb./Alter: 07.11.2006 (19) Geburtsort: Paris Größe: 1,93 m Staatsbürgerschaft: Frankreich Haiti Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: HIM Aktueller Verein: AJ Auxerre B Im Team seit: 01.07.2025 Vertrag bis: 30.06.2027 Letzte Verlängerung: 30.04.2026 2. Verein: AJ Auxerre (#38)",CONFIRMED,https://www.transfermarkt.de/alvin-petit-dol/profil/spieler/1144938,da09fb7cccd224b43d874c74cc7fa54e7fb7e005358a15c3ec69d38d106121cf,2026-09-12T20:10:59.589503+00:00,2026-09-12,2026-09-12T20:15:51.601494+00:00
1146470,Gilles van der Wal,,2008-06-24,20300,PEC Zwolle U21,,2026-07-01,,Mittelfeld - Offensives Mittelfeld,,,Niederlande,,,,Geb./Alter: 24.06.2008 (18) Staatsbürgerschaft: Niederlande Position: Mittelfeld - Offensives Mittelfeld Aktueller Verein: PEC Zwolle U21 Im Team seit: 01.07.2026 Vertrag bis: - 2. Verein: PEC Zwolle (#37),CONFIRMED,https://www.transfermarkt.de/gilles-van-der-wal/profil/spieler/1146470,3592642c7eebeb8c8c6b609b21346c9cadb438b770c34feb00bc5c8fb1ddadd2,2026-09-12T20:11:00.530319+00:00,2026-09-12,2026-09-12T20:15:51.766570+00:00
1146474,Amir Bouhamdi,أمير بوحمدي,2008-06-17,9715,PSV Eindhoven II,,2026-01-01,2031-06-30,Sturm - Linksaußen,rechts,"1,78 m",Marokko Niederlande,,,,"Name im Heimatland: أمير بوحمدي Geb./Alter: 17.06.2008 (18) Geburtsort: Sittard Größe: 1,78 m Staatsbürgerschaft: Marokko Niederlande Position: Sturm - Linksaußen Fuß: rechts Spielerberater: CAA Stellar Aktueller Verein: PSV Eindhoven II Im Team seit: 01.01.2026 Vertrag bis: 30.06.2031 Letzte Verlängerung: 02.09.2026 2. Verein: PSV Eindhoven (#37) Social Media:",CONFIRMED,https://www.transfermarkt.de/amir-bouhamdi/profil/spieler/1146474,f4e24ed5e9a7ed5dbfa63b30d3e8fc7e98aada1e416cb8181da734ca7f878788,2026-09-12T20:11:01.490060+00:00,2026-09-12,2026-09-12T20:15:51.997292+00:00
1146761,Khadim Ngom,,2005-08-05,9715,PSV Eindhoven II,,2025-08-02,2027-06-30,Torwart,,,Niederlande Senegal,,,,Geb./Alter: 05.08.2005 (21) Geburtsort: Almere Staatsbürgerschaft: Niederlande Senegal Position: Torwart Spielerberater: Loyal Sports Aktueller Verein: PSV Eindhoven II Im Team seit: 02.08.2025 Vertrag bis: 30.06.2027 2. Verein: PSV Eindhoven (#41),CONFIRMED,https://www.transfermarkt.de/khadim-ngom/profil/spieler/1146761,dfa47fae4dabcbd59d49ab326c0d315d949050b3e6baeafadc75f42a04f49233,2026-09-12T20:11:02.552638+00:00,2026-09-12,2026-09-12T20:15:52.182638+00:00
1150372,Pato,,2004-02-17,3329,FC Famalicão,33,2026-09-02,2027-06-30,Sturm - Mittelstürmer,links,"1,80 m",Mexiko,3631,CF América,2028-06-30,"Vollständiger Name: Patricio Salas Quintal Geb./Alter: 17.02.2004 (22) Geburtsort: Mérida Größe: 1,80 m Staatsbürgerschaft: Mexiko Position: Sturm - Mittelstürmer Fuß: links Spielerberater: PitZGroup Aktueller Verein: FC Famalicão Im Team seit: 02.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: CF América Vertrag dort bis: 30.06.2028 Ausrüster: adidas",CONFIRMED,https://www.transfermarkt.de/pato/profil/spieler/1150372,27601c4607ad4a203f019fb9b2e5851a583de10d2dfaa9573840804ee2c62a3c,2026-09-12T20:11:03.564997+00:00,2026-09-12,2026-09-12T20:15:52.371040+00:00
1152080,Erol Can Çolak,,2006-01-02,449,Trabzonspor,96,2025-07-01,2028-06-30,Torwart,links,"1,90 m",Türkei,,,,"Geb./Alter: 02.01.2006 (20) Geburtsort: Ordu Größe: 1,90 m Staatsbürgerschaft: Türkei Position: Torwart Fuß: links Aktueller Verein: Trabzonspor Im Team seit: 01.07.2025 Vertrag bis: 30.06.2028 Letzte Verlängerung: 17.04.2025 Social Media:",CONFIRMED,https://www.transfermarkt.de/erol-can-colak/profil/spieler/1152080,bb2f860c6cffda45a0a8c0c564b1368fb9dee3bee1dbd60aec38669552f790a6,2026-09-12T20:11:04.504944+00:00,2026-09-12,2026-09-12T20:15:52.592499+00:00
1153358,Shion Shinkawa,新川 志音,2007-08-06,475,VV St. Truiden,99,2026-01-16,2029-06-30,Sturm - Mittelstürmer,,"1,71 m",Japan,,,,"Name im Heimatland: 新川 志音 Geb./Alter: 06.08.2007 (19) Größe: 1,71 m Staatsbürgerschaft: Japan Position: Sturm - Mittelstürmer Spielerberater: CCC Aktueller Verein: VV St. Truiden Im Team seit: 16.01.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/shion-shinkawa/profil/spieler/1153358,bc580aeb52c778092300ea46eab8670e423ce11176b3684fe88417c19157910f,2026-09-12T20:11:05.544425+00:00,2026-09-12,2026-09-12T20:15:52.774540+00:00
1154528,Si-hoo Park,박시후,2007-08-18,8024,FC Arouca,77,2026-07-04,2031-06-30,Sturm - Linksaußen,rechts,"1,84 m",Südkorea,,,,"Name im Heimatland: 박시후 Geb./Alter: 18.08.2007 (19) Geburtsort: Eunpyeong-gu, Seoul Größe: 1,84 m Staatsbürgerschaft: Südkorea Position: Sturm - Linksaußen Fuß: rechts Spielerberater: Proeleven S.A. Aktueller Verein: FC Arouca Im Team seit: 04.07.2026 Vertrag bis: 30.06.2031",CONFIRMED,https://www.transfermarkt.de/si-hoo-park/profil/spieler/1154528,516aab70238a5a4b975b99ccc9445b7cce3ecc0f4b450dc52ac60c2c0f300812,2026-09-12T20:11:06.860476+00:00,2026-09-12,2026-09-12T20:15:52.962729+00:00
1160184,Abdoul Ayinde,Abdoul Rachid Ayinde,2005-07-17,157,KAA Gent,39,2026-01-01,2027-06-30,Abwehr - Linker Verteidiger,links,,Burkina Faso,,,,Name im Heimatland: Abdoul Rachid Ayinde Geb./Alter: 17.07.2005 (21) Staatsbürgerschaft: Burkina Faso Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: SEG Aktueller Verein: KAA Gent Im Team seit: 01.01.2026 Vertrag bis: 30.06.2027 Letzte Verlängerung: 08.05.2025 2. Verein: Jong KAA Gent (#39) Social Media:,CONFIRMED,https://www.transfermarkt.de/abdoul-ayinde/profil/spieler/1160184,bd9a371ffc822763cd49d089f3834ce803a491c2e9cfbda411ae6d9e3a9bdf7e,2026-09-12T20:11:07.703875+00:00,2026-09-12,2026-09-12T20:15:53.146715+00:00
1161013,Mustafa Tan,Haluk Mustafa Tan,2005-04-27,152,Samsunspor,29,2023-12-04,2028-06-30,Abwehr - Rechter Verteidiger,rechts,"1,81 m",Türkei,,,,"Name im Heimatland: Haluk Mustafa Tan Geb./Alter: 27.04.2005 (21) Geburtsort: Samsun Größe: 1,81 m Staatsbürgerschaft: Türkei Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Signus Aktueller Verein: Samsunspor Im Team seit: 04.12.2023 Vertrag bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/mustafa-tan/profil/spieler/1161013,1ff017cd782325d9b93feedfa47f16dbe78c830b201ca05071dd08aa2fc72441,2026-09-12T20:11:08.637538+00:00,2026-09-12,2026-09-12T20:15:53.333760+00:00
1165890,Noah Sy,Noah Abdoulaye Sy,2007-03-25,3057,Standard Lüttich,34,2026-07-01,2027-06-30,Abwehr - Innenverteidiger,,,Belgien,,,,Name im Heimatland: Noah Abdoulaye Sy Geb./Alter: 25.03.2007 (19) Staatsbürgerschaft: Belgien Position: Abwehr - Innenverteidiger Spielerberater: Stirr Associates Aktueller Verein: Standard Lüttich Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 2. Verein: Standard Lüttich 16 FC,CONFIRMED,https://www.transfermarkt.de/noah-sy/profil/spieler/1165890,7ad1bdf62b8f38a3d720fa085a1840ee1e364d49f2a689f70d7b9c5ed4ce4800,2026-09-12T20:11:09.498350+00:00,2026-09-12,2026-09-12T20:15:53.508610+00:00
1166018,Jan Jinoch,,2006-05-02,22729,FK Mlada Boleslav B,24,2025-07-29,,Sturm - Rechtsaußen,,"1,72 m",Tschechien,,,,"Geb./Alter: 02.05.2006 (20) Größe: 1,72 m Staatsbürgerschaft: Tschechien Position: Sturm - Rechtsaußen Aktueller Verein: FK Mlada Boleslav B Im Team seit: 29.07.2025 Vertrag bis: - 2. Verein: FK Mlada Boleslav (#41)",CONFIRMED,https://www.transfermarkt.de/jan-jinoch/profil/spieler/1166018,9119e511266521455ef9eaddd55c99f68f462792165f0582b3493c4dc0b92894,2026-09-12T20:11:10.562073+00:00,2026-09-12,2026-09-12T20:15:53.734310+00:00
