fm_id,fifa_id,dob,old_club_id,new_club_id,joined,contract_until,shirt_number,team_type,status,source,source_sha256,snapshot_date,loan_owner_club_id,loan_end,action,previous_loan_owner_club_id,previous_loan_start,previous_loan_end,previous_loan_buy_option,acquisition_seller_club_id,acquisition_event_key,acquisition_date,acquisition_source,acquisition_source_sha256,protected_condition_type,protected_condition_param0,protected_condition_param1,protected_condition_param2,protected_condition_param3,protected_condition_param4
201024,260559,2000-10-26,3145838,3145773,2020-07-01,2027-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145773,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
201186,193201,1991-07-27,3145757,3145843,2025-07-01,2026-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/kasimpasa/kader/verein/10484/saison_id/2026/plus/1,c67384cb86e5ab0489a71469deab8847f74c6c6c97729fe8853bfdf343f41060,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
201523,0,2009-04-27,3145864,3145783,2023-07-01,2027-06-30,44,FIRST,CONFIRMED,https://www.transfermarkt.de/alanyaspor/kader/verein/11282/saison_id/2026/plus/1,433f3e66ff8083db45d3eda79b081cc9c234137060d5070be407da48d877ae43,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
201527,0,2004-02-05,3145864,3145777,2019-07-01,2029-06-30,1,FIRST,CONFIRMED,https://www.transfermarkt.de/eyupspor/kader/verein/7160/saison_id/2026/plus/1,f4f3375da68b82c3bad1b9efcd11d29ed67584c0d829b173c80cc388820bec9c,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
202076,0,2004-03-29,3149837,3145773,2023-07-01,2027-06-30,33,FIRST,CONFIRMED,https://www.transfermarkt.de/gaziantep-fk/kader/verein/2832/saison_id/2026/plus/1,81446f340c520f2c5aff4253c251edc727d259530fe5221a6b24ee6cfb9e01e1,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145773,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
202099,278374,2005-05-16,3149831,3145745,2023-07-01,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/enes-albak/profil/spieler/1072260,413cae80a5dff04b217488de3fa4077f8aaecd78d4327ea3b1dcdd365ba2e6d2,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145745,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
202320,0,1996-08-03,3149844,3145856,2025-02-03,2027-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/mirac-acer/profil/spieler/354197,3ace8f640150bab9097c8c60e1a58f7e1c2d371ca01b6b8217f851a0ccb4487f,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145856,2025-07-01,2026-06-30,-1,0,6125641,,,,,,,,,
202907,0,2005-03-29,3159846,3145836,2024-07-01,2028-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/arda-cagan-celik/profil/spieler/1078111,004565d67666f2ab1b6a4c7b4cf42ca680c90fa91a15c03ad25ef0f4ad59bdb1,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145836,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
202958,0,2006-07-01,3159909,3145843,2024-07-01,2029-06-30,99,FIRST,CONFIRMED,https://www.transfermarkt.de/kasimpasa/kader/verein/10484/saison_id/2026/plus/1,c67384cb86e5ab0489a71469deab8847f74c6c6c97729fe8853bfdf343f41060,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
203017,268906,2005-07-08,3149887,3145841,2022-04-13,2028-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/efe-arda-koyuncu/profil/spieler/889264,15b04851f917a5d5bad9d9a6371bdf7c055d80fc5cf8fae1ea6b4d0c28038069,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145841,2025-07-01,2026-06-30,-1,0,5825726,,,,,,,,,
203086,0,2005-10-10,3159539,3145856,2024-09-05,2029-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/hasan-yildirim/profil/spieler/1047511,232c482ede3def17ca0660158ef32686d2ece595afef21495b088f67deb7fccd,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145856,2025-07-01,2026-06-30,-1,0,6129285,,,,,,,,,
203094,0,2006-05-20,3159539,3145777,2026-01-13,2030-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/arda-yavuz/profil/spieler/1175508,69678ffe570da33311a4c61f54b40db04fefaccc416c8b004a1d0018d3d89d79,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145777,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
203162,72870,2004-04-23,327686,3145765,2016-07-01,2029-06-30,90,FIRST,CONFIRMED,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
203211,234317,2000-02-04,331829,1376301,2023-07-01,2026-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/sv-waldhof-mannheim/kader/verein/85/saison_id/2026/plus/1,34e998eba6b950fe72d328e27cb46b4a4d1c4b3c218c58557f9db9a44925ae39,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
204315,0,2006-04-07,3158618,3145745,2025-07-01,2029-06-30,55,FIRST,CONFIRMED,https://www.transfermarkt.de/kerem-fidan/profil/spieler/1173403,9043130dcce26bde19d7fc606272268e854c2f8db2cb681c023d5cc4d0a619f0,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145745,2025-07-01,2026-06-30,-1,0,5939463,,,,,,,,,
204570,0,2006-04-29,3160835,3145841,2023-09-04,2028-06-30,34,FIRST,CONFIRMED,https://www.transfermarkt.de/yusuf-yilmaz/profil/spieler/1201580,38064759d5dc931e4b77a1ed74c5b7550b12f688ead189d4935efb04da299df6,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3145841,2025-07-01,2026-06-30,-1,0,5825669,,,,,,,,,
206551,0,2003-03-25,3211266,786446,2026-07-14,2029-06-30,44,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-banik-ostrau/kader/verein/377/saison_id/2026/plus/1,3717000ca143110b9cff7bc66843b5e54104cdaa75d0e196220c4e77c8b4d611,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
212258,263556,2000-11-10,3407896,2228247,2026-07-01,2028-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/fortuna-sittard/kader/verein/385/saison_id/2026/plus/1,3459b44bdebecde47d2a1440be82d9c09e8f120a342ec34fc969ad1288f64fcd,2026-09-12,3407896,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
213189,0,2008-06-26,3407882,1769475,2026-07-01,2027-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/parma-calcio-1913/kader/verein/130/saison_id/2026/plus/1,9f4513b041b1eea32272df127e8d7647766a65bc4faf13d5feb5409749e2d01f,2026-09-12,3407882,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
221113,0,2004-06-08,3473412,2490378,2024-07-01,2026-06-30,37,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
221334,0,2001-03-03,3538945,2490394,2024-07-01,2028-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
221428,0,2005-02-07,3538952,2490377,2026-07-01,2029-06-30,24,RESERVE,CONFIRMED,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12,3538952,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
221509,0,2003-04-25,3538947,1376274,2019-07-01,2030-06-30,33,FIRST,CONFIRMED,https://www.transfermarkt.de/vfl-wolfsburg/kader/verein/82/saison_id/2026/plus/1,0d671e8b1f26fd27a90d4507455627094aa5ed12d9869e4c7dc8c2b2573eb1ef,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
221515,0,2006-02-02,2490375,2490375,2026-09-04,2030-06-30,19,FIRST,CONFIRMED,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
221582,257969,2000-07-05,3538968,2490375,2025-07-01,2028-06-30,36,FIRST,CONFIRMED,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
221828,214942,1995-09-14,3538959,2490375,2024-07-01,2027-06-30,22,FIRST,CONFIRMED,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
221998,0,2005-04-12,3538946,2490388,2023-07-01,2029-06-30,9,RESERVE,CONFIRMED,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
222045,0,2006-08-03,3538951,917553,2021-07-01,2031-06-30,77,FIRST,CONFIRMED,https://www.transfermarkt.de/afc-bournemouth/kader/verein/989/saison_id/2026/plus/1,147ac73d9a94a634b365ebf6ee82ee4655d46b0d4aa0cba07b481ccc27a62359,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
222078,0,2005-04-06,3538951,2490388,2026-08-11,2030-06-30,73,FIRST,CONFIRMED,https://www.transfermarkt.de/leo-jaco/profil/spieler/1022594,0d78b0c7fc9f7ab092091db94ea833f8dd9b2382835c635a5d7e92abac4da50a,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3551488,2025-07-01,2026-06-30,-1,0,6496825,,,,,,,,,
222665,0,2007-12-17,3538955,1769510,2026-07-01,2027-06-30,7,RESERVE,CONFIRMED,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,2026-09-12,3538955,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
222786,216452,1994-08-01,3538985,2490388,2024-07-01,2026-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
223057,0,1997-10-07,3539013,2490388,2023-07-01,2028-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
223200,274462,2003-03-25,3552405,2490388,2020-07-01,2027-06-30,27,RESERVE,CONFIRMED,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3538952,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
223491,0,2005-04-19,3538994,2494469,2026-08-19,2030-06-30,98,FIRST,CONFIRMED,https://www.transfermarkt.de/jptm/profil/spieler/1083970,6cb3cfe2b9f6db187368b7c5c5d2d45100e87089a050f85d89b9ade8cb190cd0,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3538951,2025-07-01,2026-06-30,-1,0,6516507,,,,,,,,,
223956,0,1999-06-30,3552671,2490388,2023-07-01,2028-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-santa-clara/kader/verein/2423/saison_id/2026/plus/1,996787cc90623dddfd5c425ca2df6aae95f8fd62b8b5cfb03677a214be6550e2,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
223962,260939,2000-03-13,3552671,2490378,2024-07-01,2026-06-30,52,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
224467,0,2003-01-30,3543078,458755,2026-09-02,2030-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/yago-lincoln/profil/spieler/1095336,f861822bb2af5e3b5e5cf2b20a02bc646165279f19854818deed5f1475905a9a,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3538992,2025-01-01,2025-12-31,-1,0,6561254,,,,,,,,,
227312,71013,2002-10-31,3604486,2949148,2023-07-01,2030-06-30,32,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-elche/kader/verein/1531/saison_id/2026/plus/1,7770f10307d7f825180585a8f034dec01f148c375c8cddde531c5778db711b3f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
231190,76933,2006-05-05,3670018,458755,2024-07-01,2029-06-30,33,RESERVE,CONFIRMED,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
231683,275647,2005-10-10,3670021,1769488,2023-07-01,2027-06-30,71,FIRST,CONFIRMED,https://www.transfermarkt.de/udinese-calcio/kader/verein/410/saison_id/2026/plus/1,7fdfe70ee199497c7c8bba7f008dea4b0f8e1ab4fec8c51d19f4eb9f681c5506,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
232981,74515,2004-03-06,3735557,2490378,2026-07-01,2027-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12,3735557,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
233111,259872,1997-01-16,3735553,2494470,2024-07-01,2028-06-30,1,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-arouca/kader/verein/8024/saison_id/2026/plus/1,6d5fb999d4383d6530153089e5d24d04871a61220be98a161a65baf303fba2ae,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
234988,225266,1997-11-25,458780,1376425,2023-07-01,2029-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-st-pauli/kader/verein/35/saison_id/2026/plus/1,cb3581752f3910c559c9f42a6cbb09551a6187c6a88b14cfcc35019d0c02bc47,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235158,256307,2003-03-14,458768,2228234,2018-07-01,2029-06-30,11,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-heerenveen/kader/verein/306/saison_id/2026/plus/1,c5575ac3b7544ec0b6c6c259e7a480f6feb44060499802d16479d9d38d1f4bf6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235163,73692,2008-06-27,458768,458768,2026-09-01,2027-06-30,28,FIRST,CONFIRMED,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235205,0,2007-07-12,458768,458768,2026-07-01,2027-06-30,84,FIRST,CONFIRMED,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235262,271362,2006-04-20,458766,3145824,2026-01-28,2029-06-30,58,FIRST,CONFIRMED,https://www.transfermarkt.de/yasin-ozcan/profil/spieler/1043003,61975141de8b30f6b24a8e03be00ef2dbdd742edf545ca79447e76b2fdbe8255,2026-09-12,917506,2027-01-27,REPLACE_EXPIRED_LOAN,917506,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
235334,225653,1995-12-02,458785,3145765,2024-07-01,2026-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/erzurumspor-fk/kader/verein/39722/saison_id/2026/plus/1,aaa2316b00aefef231faf95d7f3e3871f7c712aaa423cb88c256177acd6d2902,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235338,260931,2003-07-06,458785,1376348,2016-07-01,2026-06-30,33,FIRST,CONFIRMED,https://www.transfermarkt.de/1-fc-union-berlin/kader/verein/89/saison_id/2026/plus/1,09ae9c47f64c54ef97da615c30d6aa9ae9d953e1a3e18c00b87ea902f5a73e34,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235346,188202,1990-07-18,458785,458785,2025-01-30,2027-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/royal-antwerpen-fc/kader/verein/1096/saison_id/2026/plus/1,eb2b5eea86d19deaf123189c966bf44bae4a2d94614134be4d229233c58d37aa,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235401,0,2008-01-10,458785,458775,2023-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/oud-heverlee-leuven/kader/verein/2727/saison_id/2026/plus/1,13369b1472ae4137934608499f3a290781d8b7a96223b8e0488ea6f56621495e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235432,234905,1998-04-16,458753,458755,2024-07-01,2028-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235462,0,2005-07-17,458753,458753,2026-01-01,2027-06-30,39,FIRST,CONFIRMED,https://www.transfermarkt.de/kaa-gent/kader/verein/157/saison_id/2026/plus/1,a5b71d08783f71f42f77878fb8e7c874a9219213a9eb349e06a527ae5323fbd1,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235642,75782,2006-07-03,458763,1376272,2017-07-01,2027-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/vfb-stuttgart-ii/kader/verein/102/saison_id/2026/plus/1,282836c83b3d06fc536ab783944214e6762cd5b47e8b5db9908690b0565ef593,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1376272,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
235705,239418,1998-02-15,458787,1769500,2023-07-01,2027-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
235708,279050,2002-09-03,458787,458787,2024-01-01,2027-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235718,246007,2002-01-24,458787,458787,2025-07-01,2028-06-30,43,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235749,0,2006-06-01,458787,458787,2026-07-01,2028-06-30,49,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-mechelen/kader/verein/354/saison_id/2026/plus/1,def54d86d9d3b7a97807ef82c6b867bdf78c5b32694c9ea844fc271b85c916a5,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235809,70781,2005-05-28,458795,917569,2026-07-10,2030-06-30,48,FIRST,CONFIRMED,https://www.transfermarkt.de/benjamin-fredrick/profil/spieler/1071138,c6b311d1c6b84355c71430e06400c60ae6c4068e0ce1e4b9993316c8745e3f32,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917569,2025-07-01,2026-06-30,-1,0,6418036,,,,,,,,,
235874,0,2007-03-25,458760,458760,2026-07-01,2027-06-30,34,FIRST,CONFIRMED,https://www.transfermarkt.de/standard-luttich/kader/verein/3057/saison_id/2026/plus/1,35f665c792bd0def9bfa349286927e0ef54a862cb91b5e4ab6b8ec3356dfa834,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
235945,71191,2005-07-11,458775,1376426,2026-01-29,2028-12-31,11,FIRST,CONFIRMED,https://www.transfermarkt.de/jovan-mijatovic/profil/spieler/673432,abeabc3c5ae23f786b81d17c38f3888a0d1f6d9591fcb2faec8c3931302ffbe1,2026-09-12,6230048,2026-12-31,REPLACE_EXPIRED_LOAN,6230048,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
236040,76570,2005-06-03,458759,1376270,2026-07-01,2028-06-30,42,FIRST,CONFIRMED,https://www.transfermarkt.de/keisuke-goto/profil/spieler/916623,9a506b3db861aa3ece77443587e19582eb76f475b864f0706a1fb3e3e03c1c13,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,458766,2025-07-01,2026-06-30,-1,0,6349253,,,,,,,,,
236120,0,2006-10-31,458755,458755,2026-07-01,2027-06-30,94,FIRST,CONFIRMED,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
236129,0,2005-01-11,458755,458755,2026-07-01,2027-06-30,75,FIRST,CONFIRMED,https://www.transfermarkt.de/cercle-brugge/kader/verein/520/saison_id/2026/plus/1,7cdfb59fb0a1a9a437a93f97e502615933029fa25dc8530a34a7715ac5027f03,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
236174,251341,2001-01-05,458782,458782,2026-07-01,2028-06-30,11,FIRST,CONFIRMED,https://www.transfermarkt.de/zulte-waregem/kader/verein/3508/saison_id/2026/plus/1,0acbb0eca1723445958969f80be44f59778e527ba0095de244c35e56e3b9068e,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
236269,76721,2006-12-10,471041,458768,2026-08-18,2031-06-30,33,FIRST,CONFIRMED,https://www.transfermarkt.de/jerry-afriyie/profil/spieler/1332184,459bd99ff0161226ccff3cb3ec41077776322bb353a32303b03ba7aba1992634,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,11993096,2025-07-01,2026-06-30,-1,0,6515748,,,,,,,,,
236277,79497,2002-04-17,471041,1179682,2026-01-02,2029-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/lucas-bretelle/profil/spieler/941561,5475241878a66eeb67c3185663635fa6277c400968e40461bf33b3b51cea3776,2026-09-12,0,,PRESERVE_PROTECTED_SQUAD,0,,,0,0,,,,,1,2460739,2460950,0,16,0
236361,73507,2003-03-15,458781,458781,2025-07-24,2028-06-30,90,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
236369,0,2005-04-19,458781,458781,2026-07-01,2027-06-30,77,FIRST,CONFIRMED,https://www.transfermarkt.de/kv-kortrijk/kader/verein/601/saison_id/2026/plus/1,a4999f54d8da64602d94dda7998adfe30af76e24e0c684550e581e845d6cfc0c,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
236433,248603,2001-06-13,458802,786442,2024-07-01,2026-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
236874,277647,2003-05-15,458801,458759,2025-07-01,2026-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/vv-st-truiden/kader/verein/475/saison_id/2026/plus/1,c0e976a963b2c1507ec52e39bab62ae405f89e7c2149e5b8ecc88e56b4f6ff7a,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
237048,0,2008-05-11,458783,458783,2026-07-01,2028-06-30,17,FIRST,CONFIRMED,https://www.transfermarkt.de/lommel-sk/kader/verein/5026/saison_id/2026/plus/1,9ff756a9f65fb1a83d753e141d2c89530fd8a9311bba2096f5846c718c381d8a,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
237699,0,2005-03-13,471346,458763,2024-07-01,2027-06-30,99,FIRST,CONFIRMED,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,458763,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
237880,0,2000-08-18,458772,458761,2024-07-01,2026-06-30,1,FIRST,CONFIRMED,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
243646,0,2001-09-05,528390,2949137,2022-07-01,2029-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/racing-santander/kader/verein/630/saison_id/2026/plus/1,18a40c3ef461fb12859ab644f10535935a6e0f3b45aa680347aab5a3a4eda60f,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
243830,276704,2001-08-09,528393,458760,2025-07-01,2026-06-30,35,FIRST,CONFIRMED,https://www.transfermarkt.de/standard-luttich/kader/verein/3057/saison_id/2026/plus/1,35f665c792bd0def9bfa349286927e0ef54a862cb91b5e4ab6b8ec3356dfa834,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
