player_tm_id,player,full_name,dob,club_tm_id,club,shirt_number,joined,contract_until,position,foot,height,nationality_text,loan_owner_tm_id,loan_owner,owner_contract_until,profile_notes,source_status,source,source_sha256,retrieved_at,snapshot_date,imported_at
906428,Kyrell Wilson,,2004-12-01,157,KAA Gent,14,2026-08-05,2030-06-30,Sturm - Rechtsaußen,rechts,"1,80 m",England,,,,"Geb./Alter: 01.12.2004 (21) Größe: 1,80 m Staatsbürgerschaft: England Position: Sturm - Rechtsaußen Fuß: rechts Spielerberater: CMG Sports Aktueller Verein: KAA Gent Im Team seit: 05.08.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/kyrell-wilson/profil/spieler/906428,8835e1d6116801abff7f1913902f6af945a9c1a8079a042739516f3113e65590,2026-09-12T20:34:35.306740+00:00,2026-09-12,2026-09-12T20:34:35.329450+00:00
906968,Ouassim Karada,,2005-10-21,30,FC Hansa Rostock,8,2026-07-09,2027-06-30,Abwehr - Rechter Verteidiger,beidfüßig,"1,85 m",Deutschland Marokko,177,Eintracht Frankfurt II,2031-06-30,"Geb./Alter: 21.10.2005 (20) Geburtsort: Frankfurt am Main Größe: 1,85 m Staatsbürgerschaft: Deutschland Marokko Position: Abwehr - Rechter Verteidiger Fuß: beidfüßig Spielerberater: SPG Aktueller Verein: FC Hansa Rostock Im Team seit: 09.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Eintracht Frankfurt II Vertrag dort bis: 30.06.2031",CONFIRMED,https://www.transfermarkt.de/ouassim-karada/profil/spieler/906968,a57e1a532f7cb1273a631c6b34b645c6ca64064b750e7d018ac271ea3860b4af,2026-09-12T20:34:36.343634+00:00,2026-09-12,2026-09-12T20:34:36.373682+00:00
907087,Berkay Yılmaz,,2005-02-25,60,SC Freiburg,27,2024-07-01,,Abwehr - Linker Verteidiger,links,"1,78 m",Türkei Deutschland,,,,"Geb./Alter: 25.02.2005 (21) Geburtsort: Singen Größe: 1,78 m Staatsbürgerschaft: Türkei Deutschland Position: Abwehr - Linker Verteidiger Fuß: links Spielerberater: Verde Sports ... Aktueller Verein: SC Freiburg Im Team seit: 01.07.2024 Vertrag bis: - Letzte Verlängerung: 27.08.2024 Social Media:",CONFIRMED,https://www.transfermarkt.de/berkay-yilmaz/profil/spieler/907087,7e310a417530b5b0295b9bdb7ed951a7e4162255eac93b4017ef72e02bee0188,2026-09-12T20:34:37.494190+00:00,2026-09-12,2026-09-12T20:34:37.519710+00:00
907479,Peter Reinhardt,Peter Wolfgang Reinhardt,2005-01-23,102,VfB Stuttgart II,40,2024-07-01,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,86 m",Deutschland,,,,"Name im Heimatland: Peter Wolfgang Reinhardt Geb./Alter: 23.01.2005 (21) Geburtsort: Fürth Größe: 1,86 m Staatsbürgerschaft: Deutschland Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: Caligiuri Sports Aktueller Verein: VfB Stuttgart II Im Team seit: 01.07.2024 Vertrag bis: 30.06.2027 Letzte Verlängerung: 01.09.2025",CONFIRMED,https://www.transfermarkt.de/peter-reinhardt/profil/spieler/907479,6a15703847b061a79939d6e85c5d52483339612fd75667ba8ab2fdf492d50a4d,2026-09-12T20:34:38.381383+00:00,2026-09-12,2026-09-12T20:34:38.411231+00:00
907483,Eliot Bujupi,,2006-07-03,102,VfB Stuttgart II,38,2025-01-01,,Sturm - Mittelstürmer,links,"1,87 m",Kosovo Deutschland,,,,"Geb./Alter: 03.07.2006 (20) Geburtsort: Böblingen Größe: 1,87 m Staatsbürgerschaft: Kosovo Deutschland Position: Sturm - Mittelstürmer Fuß: links Spielerberater: 11WINS Aktueller Verein: VfB Stuttgart II Im Team seit: 01.01.2025 Vertrag bis: - Letzte Verlängerung: 10.07.2024 Social Media:",CONFIRMED,https://www.transfermarkt.de/eliot-bujupi/profil/spieler/907483,2cb7634fde42dd94ff6eea980927666266572a2683b83ef22cfbf5b3753ca37c,2026-09-12T20:34:39.294364+00:00,2026-09-12,2026-09-12T20:34:39.322158+00:00
910538,Raif Adam,,2005-09-07,64,SV 07 Elversberg,15,2026-01-05,2029-06-30,Sturm - Rechtsaußen,links,"1,88 m",Deutschland,,,,"Geb./Alter: 07.09.2005 (21) Geburtsort: Hamburg Größe: 1,88 m Staatsbürgerschaft: Deutschland Position: Sturm - Rechtsaußen Fuß: links Spielerberater: ROGON Aktueller Verein: SV 07 Elversberg Im Team seit: 05.01.2026 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/raif-adam/profil/spieler/910538,9c64bd740fc3538374b9a7bf1f47efcc311c4adc6d8fb2bf60288d0622d462a7,2026-09-12T20:34:42.595834+00:00,2026-09-12,2026-09-12T20:34:42.627962+00:00
910590,Lukas Bornschein,Lukas Leonard Bornschein,2005-06-03,38,Fortuna Düsseldorf,4,2026-08-31,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,96 m",Deutschland,81,VfL Osnabrück,,"Name im Heimatland: Lukas Leonard Bornschein Geb./Alter: 03.06.2005 (21) Größe: 1,96 m Staatsbürgerschaft: Deutschland Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: M&M sportsManagement Aktueller Verein: Fortuna Düsseldorf Im Team seit: 31.08.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: VfL Osnabrück Vertrag dort bis: -",CONFIRMED,https://www.transfermarkt.de/lukas-bornschein/profil/spieler/910590,84a5eb9c5e30e045f89fb44ffc1df2c6fb94ec60854e48df592e120bc2767daf,2026-09-12T20:34:43.353527+00:00,2026-09-12,2026-09-12T20:34:43.378716+00:00
911224,Alessandro Romano,Alessandro Gianni Romano,2006-06-17,1390,Cagliari Calcio,4,2026-07-01,2027-06-30,Mittelfeld - Defensives Mittelfeld,links,"1,80 m",Italien Schweiz,12,AS Rom,,"Name im Heimatland: Alessandro Gianni Romano Geb./Alter: 17.06.2006 (20) Geburtsort: Winterthur Größe: 1,80 m Staatsbürgerschaft: Italien Schweiz Position: Mittelfeld - Defensives Mittelfeld Fuß: links Spielerberater: LP Sport Management Aktueller Verein: Cagliari Calcio Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufpflicht mit Bedingungen Ausgeliehen von: AS Rom Vertrag dort bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/alessandro-romano/profil/spieler/911224,3f98887c70c300be8832532bb962fd1177201fb96000bf6fb7ca9cd69e8007b3,2026-09-12T20:34:45.462729+00:00,2026-09-12,2026-09-12T20:34:45.496970+00:00
912392,Lucas Cepeda,Lucas Antonio Cepeda Barturen,2002-10-31,1531,FC Elche,21,2026-01-26,2030-06-30,Sturm - Linksaußen,links,"1,77 m",Chile,,,,"Name im Heimatland: Lucas Antonio Cepeda Barturen Geb./Alter: 31.10.2002 (23) Geburtsort: Viña del Mar Größe: 1,77 m Staatsbürgerschaft: Chile Position: Sturm - Linksaußen Fuß: links Spielerberater: Vibra Futbol Aktueller Verein: FC Elche Im Team seit: 26.01.2026 Vertrag bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/lucas-cepeda/profil/spieler/912392,825f6e5e6769795e4a7f9039964c4b915aa31b9038b3fa6bb127684498deda3f,2026-09-12T20:34:45.803664+00:00,2026-09-12,2026-09-12T20:34:45.833229+00:00
914539,Yoan Koré,Yoan Wakis Koré,2004-11-16,10004,Paris FC,25,2023-01-01,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,87 m",Frankreich Elfenbeinküste,,,,"Name im Heimatland: Yoan Wakis Koré Geb./Alter: 16.11.2004 (21) Geburtsort: Bourg-la-Reine Größe: 1,87 m Staatsbürgerschaft: Frankreich Elfenbeinküste Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: KMF Aktueller Verein: Paris FC Im Team seit: 01.01.2023 Vertrag bis: 30.06.2027 Letzte Verlängerung: 22.09.2023 Ausrüster: adidas",CONFIRMED,https://www.transfermarkt.de/yoan-kore/profil/spieler/914539,016bf9cbbd6cc69b9831a2773da47dba05bbbc051b23b367391fda427c96530a,2026-09-12T20:34:46.819879+00:00,2026-09-12,2026-09-12T20:34:46.902572+00:00
915026,Nelson Ishiwatari,石渡 ネルソン,2005-05-10,475,VV St. Truiden,18,2026-07-17,,Mittelfeld - Zentrales Mittelfeld,rechts,"1,85 m",Japan,,,,"Name im Heimatland: 石渡 ネルソン Geb./Alter: 10.05.2005 (21) Geburtsort: Kyoto, Kyoto Größe: 1,85 m Staatsbürgerschaft: Japan Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: UDN SPORTS Aktueller Verein: VV St. Truiden Im Team seit: 17.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/nelson-ishiwatari/profil/spieler/915026,6c314fc2746112331ef7cf16f8e21e21292d259d2f99becd900ff634de3cae9e,2026-09-12T20:34:47.895082+00:00,2026-09-12,2026-09-12T20:34:47.923413+00:00
915849,Yanis Massolin,,2002-09-20,1390,Cagliari Calcio,79,2026-08-31,2027-06-30,Mittelfeld - Offensives Mittelfeld,links,"1,97 m",Frankreich Algerien,46,Inter Mailand,2030-06-30,"Geb./Alter: 20.09.2002 (23) Geburtsort: Moulins Größe: 1,97 m Staatsbürgerschaft: Frankreich Algerien Position: Mittelfeld - Offensives Mittelfeld Fuß: links Spielerberater: Scuderia Aktueller Verein: Cagliari Calcio Im Team seit: 31.08.2026 Vertrag bis: 30.06.2027 Vertragsoption: Kaufoption mit Rückkaufoption Ausgeliehen von: Inter Mailand Vertrag dort bis: 30.06.2030",CONFIRMED,https://www.transfermarkt.de/yanis-massolin/profil/spieler/915849,7360c01702b9efdd4950c96963ebadf02fb537b4c3918a0e9ebc4411eb5770fa,2026-09-12T20:34:48.836711+00:00,2026-09-12,2026-09-12T20:34:48.872109+00:00
916623,Keisuke Goto,後藤 啓介,2005-06-03,60,SC Freiburg,42,2026-07-01,,Sturm - Mittelstürmer,rechts,"1,91 m",Japan,,,,"Name im Heimatland: 後藤 啓介 Geb./Alter: 03.06.2005 (21) Geburtsort: Hamamatsu, Shizuoka Größe: 1,91 m Staatsbürgerschaft: Japan Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: CCC Aktueller Verein: SC Freiburg Im Team seit: 01.07.2026 Vertrag bis: - Social Media:",CONFIRMED,https://www.transfermarkt.de/keisuke-goto/profil/spieler/916623,9a506b3db861aa3ece77443587e19582eb76f475b864f0706a1fb3e3e03c1c13,2026-09-12T20:34:49.849644+00:00,2026-09-12,2026-09-12T20:34:49.884663+00:00
917255,Kevin Wiethaup,,2005-08-06,48,Karlsruher SC,7,2026-07-01,,Mittelfeld - Zentrales Mittelfeld,rechts,"1,79 m",Deutschland Nigeria,,,,"Geb./Alter: 06.08.2005 (21) Geburtsort: Bocholt Größe: 1,79 m Staatsbürgerschaft: Deutschland Nigeria Position: Mittelfeld - Zentrales Mittelfeld Fuß: rechts Spielerberater: Sports360 GmbH Aktueller Verein: Karlsruher SC Im Team seit: 01.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/kevin-wiethaup/profil/spieler/917255,bd53e4f925f03f65f20dc61781fde2b6b5b366e96348fd4cb4c3cdfee7b20b77,2026-09-12T20:34:50.847463+00:00,2026-09-12,2026-09-12T20:34:50.872957+00:00
917792,Neo Telle,Neo Joshua Telle,2005-04-24,92,SC Fortuna Köln,31,2026-01-06,2027-06-30,Abwehr - Innenverteidiger,rechts,"1,87 m",Deutschland Kamerun,,,,"Name im Heimatland: Neo Joshua Telle Geb./Alter: 24.04.2005 (21) Geburtsort: Köln Größe: 1,87 m Staatsbürgerschaft: Deutschland Kamerun Position: Abwehr - Innenverteidiger Fuß: rechts Spielerberater: Familienangehörige Aktueller Verein: SC Fortuna Köln Im Team seit: 06.01.2026 Vertrag bis: 30.06.2027 Social Media:",CONFIRMED,https://www.transfermarkt.de/neo-telle/profil/spieler/917792,646a9cfe830deefd194a1ff029b39eb7a4a4f23530641f4829758a5023023eb6,2026-09-12T20:34:51.857371+00:00,2026-09-12,2026-09-12T20:34:51.881529+00:00
918130,John Posselt,John Xaver Posselt,2003-12-31,109,SSV Jahn Regensburg,20,2026-01-08,2027-06-30,Sturm - Mittelstürmer,links,"1,87 m",Deutschland,,,,"Name im Heimatland: John Xaver Posselt Geb./Alter: 31.12.2003 (22) Geburtsort: Hamburg Größe: 1,87 m Staatsbürgerschaft: Deutschland Position: Sturm - Mittelstürmer Fuß: links Spielerberater: PRO Profil GmbH Aktueller Verein: SSV Jahn Regensburg Im Team seit: 08.01.2026 Vertrag bis: 30.06.2027",CONFIRMED,https://www.transfermarkt.de/john-posselt/profil/spieler/918130,3812a847ae4e3d9fb2b2949aaeeab2a7e47260c47bec635ff57b7ae3615f2e94,2026-09-12T20:34:52.816043+00:00,2026-09-12,2026-09-12T20:34:52.844843+00:00
918957,Davide Renzetti,,2006-06-09,398,Lazio Rom,59,2024-07-01,2027-06-30,Torwart,rechts,"1,94 m",Italien,,,,"Geb./Alter: 09.06.2006 (20) Geburtsort: Roma Größe: 1,94 m Staatsbürgerschaft: Italien Position: Torwart Fuß: rechts Spielerberater: GEA FIRST Aktueller Verein: Lazio Rom Im Team seit: 01.07.2024 Vertrag bis: 30.06.2027 Social Media:",CONFIRMED,https://www.transfermarkt.de/davide-renzetti/profil/spieler/918957,d378a5988da7c20fe48ae0cf0b0de9981e26dff7576cc3ee7875662160947771,2026-09-12T20:34:53.901143+00:00,2026-09-12,2026-09-12T20:34:53.923939+00:00
919515,Jeanuël Belocian,,2005-02-17,630,Racing Santander,24,2026-09-01,2027-06-30,Abwehr - Innenverteidiger,links,"1,86 m",Frankreich Guadeloupe,15,Bayer 04 Leverkusen,2029-06-30,"Geb./Alter: 17.02.2005 (21) Geburtsort: Les Abymes Größe: 1,86 m Staatsbürgerschaft: Frankreich Guadeloupe Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: Unique France Aktueller Verein: Racing Santander Im Team seit: 01.09.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Bayer 04 Leverkusen Vertrag dort bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/jeanuel-belocian/profil/spieler/919515,8502e19cbe96725c9e9d0424f59c3f95ba4506fd8c390f297058a1ca1fdb6b8a,2026-09-12T20:34:54.896285+00:00,2026-09-12,2026-09-12T20:34:54.921821+00:00
919669,Simone Cinquegrano,,2004-06-25,6574,US Sassuolo,46,2024-07-01,2027-06-30,Mittelfeld - Rechtes Mittelfeld,rechts,"1,92 m",Italien Argentinien,,,,"Geb./Alter: 25.06.2004 (22) Geburtsort: Modena Größe: 1,92 m Staatsbürgerschaft: Italien Argentinien Position: Mittelfeld - Rechtes Mittelfeld Fuß: rechts Spielerberater: GR Sports Aktueller Verein: US Sassuolo Im Team seit: 01.07.2024 Vertrag bis: 30.06.2027",CONFIRMED,https://www.transfermarkt.de/simone-cinquegrano/profil/spieler/919669,6f545a85d65e47c429045da1e06cc9e47104e6e8f036d504e81b5089cf2b96a2,2026-09-12T20:34:55.873583+00:00,2026-09-12,2026-09-12T20:34:55.897116+00:00
921306,Eus Waayers,,2006-04-08,1435,Go Ahead Eagles Deventer,20,2026-02-02,2029-06-30,Abwehr - Rechter Verteidiger,rechts,"1,81 m",Niederlande,,,,"Geb./Alter: 08.04.2006 (20) Geburtsort: Den Bosch Größe: 1,81 m Staatsbürgerschaft: Niederlande Position: Abwehr - Rechter Verteidiger Fuß: rechts Spielerberater: Forza Sports Group Aktueller Verein: Go Ahead Eagles Deventer Im Team seit: 02.02.2026 Vertrag bis: 30.06.2029 Social Media:",CONFIRMED,https://www.transfermarkt.de/eus-waayers/profil/spieler/921306,837c9f806acd5ca9eb449bccbdcd90aa69839fa00ec871feeec38217b8c64f9f,2026-09-12T20:34:56.877192+00:00,2026-09-12,2026-09-12T20:34:56.901760+00:00
924089,Yasin Zor,Muhammed Yasin Batuhan Zor,2005-10-25,983,TSG 1899 Hoffenheim II,10,2026-07-01,,Sturm - Linksaußen,rechts,"1,81 m",Deutschland Türkei,,,,"Name im Heimatland: Muhammed Yasin Batuhan Zor Geb./Alter: 25.10.2005 (20) Geburtsort: Bretten Größe: 1,81 m Staatsbürgerschaft: Deutschland Türkei Position: Sturm - Linksaußen Fuß: rechts Spielerberater: Familienangehörige Aktueller Verein: TSG 1899 Hoffenheim II Im Team seit: 01.07.2026 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/yasin-zor/profil/spieler/924089,d8a7e78a764cb1c10e5d9f4a07cbd5f9090e33ca31ed9e4cc3ff17f71c1b9923,2026-09-12T20:34:57.925463+00:00,2026-09-12,2026-09-12T20:34:57.951534+00:00
926301,Tiago Pereira Cardoso,,2006-04-07,3901,RAAL La Louvière,16,2026-07-01,2027-06-30,Torwart,rechts,"1,90 m",Luxemburg Portugal,18,Borussia Mönchengladbach,,"Geb./Alter: 07.04.2006 (20) Geburtsort: Esch-sur-Alzette Größe: 1,90 m Staatsbürgerschaft: Luxemburg Portugal Position: Torwart Fuß: rechts Spielerberater: THE·TEAM Aktueller Verein: RAAL La Louvière Im Team seit: 01.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Borussia Mönchengladbach Vertrag dort bis: - Ausrüster: AB1 Social Media:",CONFIRMED,https://www.transfermarkt.de/tiago-pereira-cardoso/profil/spieler/926301,29f054226547bf4fcaa670984ed7474a60d90f4ca3042bf778c0dc0fb9d3ebf2,2026-09-12T20:34:59.072607+00:00,2026-09-12,2026-09-12T20:34:59.099348+00:00
926766,Johaneko Louis-Jean,,2004-06-28,6688,Bilbao Athletic,12,2024-08-07,2027-06-30,Abwehr - Rechter Verteidiger,rechts,"1,75 m",Frankreich,,,,"Geb./Alter: 28.06.2004 (22) Geburtsort: Bayonne Größe: 1,75 m Staatsbürgerschaft: Frankreich Position: Abwehr - Rechter Verteidiger Fuß: rechts Aktueller Verein: Bilbao Athletic Im Team seit: 07.08.2024 Vertrag bis: 30.06.2027 2. Verein: Athletic Bilbao (#31)",CONFIRMED,https://www.transfermarkt.de/johaneko-louis-jean/profil/spieler/926766,bd858392874d8723ed5d87390d6446ab67c8b954f5e53f69a6359e3114d11df5,2026-09-12T20:09:40.533838+00:00,2026-09-12,2026-09-12T20:34:59.152786+00:00
930998,Yannick Eduardo,Yannick Ferreira Eduardo,2006-01-23,1268,ADO Den Haag,46,2026-07-21,2027-06-30,Sturm - Mittelstürmer,links,"1,93 m",Tschechien Niederlande,533,TSG 1899 Hoffenheim,,"Name im Heimatland: Yannick Ferreira Eduardo Geb./Alter: 23.01.2006 (20) Geburtsort: Kadaň Größe: 1,93 m Staatsbürgerschaft: Tschechien Niederlande Position: Sturm - Mittelstürmer Fuß: links Spielerberater: Essel Sports ... Aktueller Verein: ADO Den Haag Im Team seit: 21.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: TSG 1899 Hoffenheim Vertrag dort bis: -",CONFIRMED,https://www.transfermarkt.de/yannick-eduardo/profil/spieler/930998,02ffabd4dc194e9b04d544a119b7ea12249510875c039b0d248d0d5e49a0be27,2026-09-12T20:34:59.907143+00:00,2026-09-12,2026-09-12T20:34:59.937380+00:00
934519,Elione Fernandes Neto,,2005-08-23,1897,FC Hradec Kralove,6,2026-02-12,,Mittelfeld - Zentrales Mittelfeld,beidfüßig,"1,84 m",Angola,,,,"Geb./Alter: 23.08.2005 (21) Geburtsort: Siegburg Größe: 1,84 m Staatsbürgerschaft: Angola Position: Mittelfeld - Zentrales Mittelfeld Fuß: beidfüßig Spielerberater: SBE Management AG Aktueller Verein: FC Hradec Kralove Im Team seit: 12.02.2026 Vertrag bis: - Ausrüster: adidas Social Media:",CONFIRMED,https://www.transfermarkt.de/elione-fernandes-neto/profil/spieler/934519,98a538bbc79076ccb96b7f74f31801aa6e71de627085005ba09b1c7f49123e50,2026-09-12T20:35:00.799943+00:00,2026-09-12,2026-09-12T20:35:00.834693+00:00
935842,Alexandr Urban,,2004-04-20,5544,1.FC Slovacko,33,2026-01-01,2027-06-30,Torwart,,,Tschechien,,,,Geb./Alter: 20.04.2004 (22) Staatsbürgerschaft: Tschechien Position: Torwart Spielerberater: SPOCS Global Sports Aktueller Verein: 1.FC Slovacko Im Team seit: 01.01.2026 Vertrag bis: 30.06.2027 Letzte Verlängerung: 16.09.2024 2. Verein: 1.FC Slovacko B (#33),CONFIRMED,https://www.transfermarkt.de/alexandr-urban/profil/spieler/935842,6cb55b42d00b103bc20759f7edebc51c9c76862c9584785512c4e3d2959bb83b,2026-09-12T20:35:02.597755+00:00,2026-09-12,2026-09-12T20:35:02.622901+00:00
938400,Isaiah Dada-Mascoll,Isaiah Jelani Oladele Adedeji Dada-Mascoll,2006-05-24,5026,Lommel SK,44,2026-08-01,2027-06-30,Mittelfeld - Defensives Mittelfeld,,,England Nigeria,9265,Manchester City U21,,Name im Heimatland: Isaiah Jelani Oladele Adedeji Dada-Mascoll Geb./Alter: 24.05.2006 (20) Geburtsort: Manchester Staatsbürgerschaft: England Nigeria Position: Mittelfeld - Defensives Mittelfeld Spielerberater: SEG Aktueller Verein: Lommel SK Im Team seit: 01.08.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: Manchester City U21 Vertrag dort bis: -,CONFIRMED,https://www.transfermarkt.de/isaiah-dada-mascoll/profil/spieler/938400,a7b9da93b1474b163aa30b36933a982435ee966375330b4e04d1163790ac22f1,2026-09-12T20:35:02.951933+00:00,2026-09-12,2026-09-12T20:35:02.975627+00:00
938901,Jan Buryan,Jan Buryán,2005-10-11,5546,FK Mlada Boleslav,70,2024-07-01,,Sturm - Mittelstürmer,links,"1,75 m",Tschechien,,,,"Name im Heimatland: Jan Buryán Geb./Alter: 11.10.2005 (20) Geburtsort: Mladá Boleslav Größe: 1,75 m Staatsbürgerschaft: Tschechien Position: Sturm - Mittelstürmer Fuß: links Spielerberater: Int. Sport ... Aktueller Verein: FK Mlada Boleslav Im Team seit: 01.07.2024 Vertrag bis: -",CONFIRMED,https://www.transfermarkt.de/jan-buryan/profil/spieler/938901,29a1031652c7e488135e607c8e06ad2402bd8a427bafde0d2e7165864abef94c,2026-09-12T20:35:04.182132+00:00,2026-09-12,2026-09-12T20:35:04.207548+00:00
939765,José Melro,José Miguel Reis Melro,2004-05-26,1301,CS Marítimo,9,2026-02-02,2027-06-30,Sturm - Mittelstürmer,links,"1,83 m",Portugal,,,,"Name im Heimatland: José Miguel Reis Melro Geb./Alter: 26.05.2004 (22) Geburtsort: Santarém Größe: 1,83 m Staatsbürgerschaft: Portugal Position: Sturm - Mittelstürmer Fuß: links Spielerberater: LEADERBROCK Aktueller Verein: CS Marítimo Im Team seit: 02.02.2026 Vertrag bis: 30.06.2027",CONFIRMED,https://www.transfermarkt.de/jose-melro/profil/spieler/939765,2abf42c23669e518ab0bf572589e212381b366b0474f61218b5ab3623027d3b2,2026-09-12T20:35:04.934074+00:00,2026-09-12,2026-09-12T20:35:04.958793+00:00
940793,David Nykrin,David Nykrín,2004-06-28,6488,FK Jablonec B,,2021-07-01,,Abwehr - Linker Verteidiger,links,"1,75 m",Tschechien,,,,"Name im Heimatland: David Nykrín Geb./Alter: 28.06.2004 (22) Größe: 1,75 m Staatsbürgerschaft: Tschechien Position: Abwehr - Linker Verteidiger Fuß: links Aktueller Verein: FK Jablonec B Im Team seit: 01.07.2021 Vertrag bis: - 2. Verein: FK Jablonec (#12)",CONFIRMED,https://www.transfermarkt.de/david-nykrin/profil/spieler/940793,9fb551164fc1f2b3f3fd21294017510850d5020f7a4e34cc3594bb230ccf2245,2026-09-12T20:09:44.677389+00:00,2026-09-12,2026-09-12T20:35:05.010550+00:00
941561,Lucas Bretelle,,2002-04-17,1164,FC Le Mans,29,2026-01-02,2029-06-30,Mittelfeld - Defensives Mittelfeld,rechts,"1,72 m",Frankreich,,,,"Geb./Alter: 17.04.2002 (24) Geburtsort: Paris Größe: 1,72 m Staatsbürgerschaft: Frankreich Position: Mittelfeld - Defensives Mittelfeld Fuß: rechts Spielerberater: One Touch MGT Aktueller Verein: FC Le Mans Im Team seit: 02.01.2026 Vertrag bis: 30.06.2029 Letzte Verlängerung: 29.06.2026",CONFIRMED,https://www.transfermarkt.de/lucas-bretelle/profil/spieler/941561,5475241878a66eeb67c3185663635fa6277c400968e40461bf33b3b51cea3776,2026-09-12T20:35:05.948188+00:00,2026-09-12,2026-09-12T20:35:05.970722+00:00
943237,Cleiton,,2003-04-25,82,VfL Wolfsburg,33,2026-01-01,2030-06-30,Abwehr - Innenverteidiger,links,"1,94 m",Brasilien,,,,"Vollständiger Name: Cleiton Santana dos Santos Geb./Alter: 25.04.2003 (23) Geburtsort: Tapeorá Größe: 1,94 m Staatsbürgerschaft: Brasilien Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: Bertolucci Sports Aktueller Verein: VfL Wolfsburg Im Team seit: 01.01.2026 Vertrag bis: 30.06.2030 Ausrüster: adidas Social Media:",CONFIRMED,https://www.transfermarkt.de/cleiton/profil/spieler/943237,7c11b2fe71fafd06a74e6b145b93a4fd773cac683e8f8d498dc372108d38a409,2026-09-12T20:35:07.001529+00:00,2026-09-12,2026-09-12T20:35:07.027693+00:00
943473,Milos Jovic,Милош Јовић,2006-05-22,1005,US Lecce,,2025-08-28,2029-06-30,Sturm - Mittelstürmer,rechts,"1,90 m",Serbien,,,,"Name im Heimatland: Милош Јовић Geb./Alter: 22.05.2006 (20) Geburtsort: Novi Sad Größe: 1,90 m Staatsbürgerschaft: Serbien Position: Sturm - Mittelstürmer Fuß: rechts Spielerberater: Milan ... Aktueller Verein: US Lecce Im Team seit: 28.08.2025 Vertrag bis: 30.06.2029",CONFIRMED,https://www.transfermarkt.de/milos-jovic/profil/spieler/943473,b105c636c2a21486be0a73a5851fe252ff08f4f39814b83d477288d6ade98a85,2026-09-12T20:35:08.187769+00:00,2026-09-12,2026-09-12T20:35:08.278026+00:00
943592,Jelani Seedorf,,2004-12-12,1434,SC Telstar,9,2026-02-03,2028-06-30,Sturm - Mittelstürmer,,,Niederlande Suriname,,,,Geb./Alter: 12.12.2004 (21) Geburtsort: Capelle aan den IJssel Staatsbürgerschaft: Niederlande Suriname Position: Sturm - Mittelstürmer Spielerberater: E.F.M. Aktueller Verein: SC Telstar Im Team seit: 03.02.2026 Vertrag bis: 30.06.2028,CONFIRMED,https://www.transfermarkt.de/jelani-seedorf/profil/spieler/943592,9d5ecd9c44581167589925931b4efede9ec0ca4df0ffa54f740e7e6b98299abe,2026-09-12T20:35:09.011297+00:00,2026-09-12,2026-09-12T20:35:09.039567+00:00
944694,Abdelnour Soualhia,,2001-06-27,1434,SC Telstar,4,2026-07-02,2027-06-30,Abwehr - Innenverteidiger,links,"1,94 m",Frankreich Algerien,1090,AZ Alkmaar,2028-06-30,"Geb./Alter: 27.06.2001 (25) Geburtsort: Saint-Michel Größe: 1,94 m Staatsbürgerschaft: Frankreich Algerien Position: Abwehr - Innenverteidiger Fuß: links Spielerberater: FAIR SPORT MNG Aktueller Verein: SC Telstar Im Team seit: 02.07.2026 Vertrag bis: 30.06.2027 Ausgeliehen von: AZ Alkmaar Vertrag dort bis: 30.06.2028 Social Media:",CONFIRMED,https://www.transfermarkt.de/abdelnour-soualhia/profil/spieler/944694,ed532ffa5bc83ca53d74d2cf6f4ba0d6be3802ef9d87a5b4cf43def647a01bac,2026-09-12T20:35:10.098111+00:00,2026-09-12,2026-09-12T20:35:10.126518+00:00
